client_id,client_nom,nationalite,client_fidele,nb_sejours,revenu_total,duree_moy,csat_moy,quartile,segment
CLI2632,Clarisse Camara,Ghaneeen,1,2,569280.0,2.5,4.0,3,Standard
CLI1377,Fatou Ndoye,Ivoirien,0,2,568800.0,2.0,4.0,3,Standard
CLI2132,Awa Camara,Français,0,3,568400.0,3.7,5.0,3,Standard
CLI1624,Rokia Bamba,Ivoirien,0,3,568400.0,3.7,5.0,3,Standard
CLI0951,Clarisse Bamba,Allemand,0,3,566960.0,1.7,5.0,3,Standard
CLI0286,Fatou Camara,Senegalais,1,2,566880.0,2.0,4.5,3,Standard
CLI0662,Jean Mensah,Camerounais,0,2,566250.0,2.0,2.0,3,Standard
CLI0627,Aminata Kouassi,Americain,1,2,564640.0,2.5,3.5,3,Standard
CLI1056,Jean Mensah,Ivoirien,0,2,564000.0,3.0,5.0,3,Standard
CLI0360,Aminata Koné,Americain,1,2,563840.0,3.5,4.0,3,Standard
CLI1971,Cheick Sow,Senegalais,0,3,563400.0,1.7,3.3,3,Standard
CLI2358,Yao Kouassi,Britannique,0,3,562560.0,3.3,3.7,3,Standard
CLI2395,Ibrahim Diallo,Ivoirien,1,1,561600.0,4.0,5.0,3,Standard
CLI2375,Yao Ndoye,Americain,0,1,561600.0,4.0,2.0,3,Standard
CLI1912,Kofi Mensah,Autre,0,2,561600.0,3.0,3.0,3,Standard
CLI0030,Kofi Bamba,Camerounais,0,3,561200.0,1.3,3.7,3,Standard
CLI0473,Moussa Traore,Français,0,2,561200.0,3.5,3.0,3,Standard
CLI2781,Marie Kouassi,Autre,0,4,561200.0,3.0,4.5,3,Standard
CLI1914,Adjoua Traore,Ivoirien,0,2,560400.0,1.5,5.0,3,Standard
CLI0308,Moussa Sow,Senegalais,0,2,560000.0,7.0,4.0,3,Standard
CLI1724,Moussa Nkomo,Français,0,1,558900.0,3.0,4.0,3,Standard
CLI2606,Cheick Mensah,Camerounais,0,2,558900.0,3.0,,3,Standard
CLI0571,Rokia Kouassi,Ivoirien,1,1,558900.0,3.0,3.0,3,Standard
CLI1026,Adjoua Diallo,Ghaneeen,0,1,558900.0,3.0,5.0,3,Standard
CLI1426,Serge Bamba,Ivoirien,1,1,558900.0,3.0,5.0,3,Standard
CLI0871,Moussa Camara,Ivoirien,0,2,558000.0,1.5,4.0,3,Standard
CLI0276,Ibrahim Nkomo,Senegalais,0,3,557800.0,2.7,4.0,3,Standard
CLI2625,Moussa Ndoye,Autre,0,3,557600.0,3.3,4.7,3,Standard
CLI1287,Fatou Koné,Français,0,2,556600.0,1.0,5.0,3,Standard
CLI2961,Paul Ndoye,Senegalais,1,4,555200.0,2.3,4.8,3,Standard
CLI2390,Yao Nkomo,Senegalais,0,2,554880.0,2.5,4.5,3,Standard
CLI1132,Kofi Koné,Senegalais,1,3,554400.0,2.3,4.3,3,Standard
CLI1102,Yao Bamba,Americain,0,2,554300.0,2.5,3.5,3,Standard
CLI0353,Marie Bamba,Ivoirien,0,2,552240.0,2.5,4.5,3,Standard
CLI2227,Aida Traore,Camerounais,0,1,552000.0,5.0,5.0,3,Standard
CLI2899,Jean Nkomo,Ivoirien,1,1,552000.0,4.0,,3,Standard
CLI2700,Ibrahim Bamba,Ghaneeen,0,3,552000.0,2.3,3.7,3,Standard
CLI2234,Luc Sow,Senegalais,1,1,552000.0,4.0,4.0,3,Standard
CLI1233,Paul Nkomo,Americain,0,1,552000.0,4.0,4.0,3,Standard
CLI2720,Paul Nkomo,Camerounais,0,2,552000.0,5.0,5.0,3,Standard
CLI2678,Moussa Traore,Ivoirien,0,1,552000.0,5.0,5.0,3,Standard
CLI2902,Aminata Diallo,Ivoirien,0,1,552000.0,4.0,5.0,3,Standard
CLI0736,Paul Sow,Français,0,1,552000.0,4.0,5.0,3,Standard
CLI0375,Rokia Diallo,Senegalais,0,1,552000.0,4.0,4.0,3,Standard
CLI2644,Fatou Bamba,Ivoirien,0,4,551200.0,1.5,4.0,3,Standard
CLI2670,Paul Kouassi,Americain,0,4,551160.0,1.8,4.8,3,Standard
CLI0530,Moussa Camara,Autre,0,4,550800.0,1.0,3.5,3,Standard
CLI2293,Rokia Traore,Britannique,0,3,550800.0,1.7,4.3,3,Standard
CLI0642,Jean Nkomo,Senegalais,0,3,550560.0,2.3,4.7,3,Standard
CLI2237,Binta Sow,Camerounais,1,4,548320.0,3.3,4.3,3,Standard
CLI1138,Eric Nkomo,Senegalais,0,2,548000.0,2.5,5.0,3,Standard
CLI1492,Paul Traore,Autre,0,3,547600.0,1.7,4.0,3,Standard
CLI2421,Cheick Sow,Americain,1,1,547400.0,7.0,4.0,3,Standard
CLI1424,Kofi Mensah,Ghaneeen,0,4,547400.0,1.8,3.7,3,Standard
CLI2873,Awa Koné,Ivoirien,0,3,547200.0,2.0,3.0,3,Standard
CLI1223,Ibrahim Bamba,Ivoirien,1,4,546560.0,3.5,4.0,3,Standard
CLI1785,Sophie Traore,Camerounais,0,1,546480.0,3.0,4.0,3,Standard
CLI2115,Serge Sow,Britannique,0,1,546480.0,3.0,3.0,3,Standard
CLI0083,Rokia Camara,Autre,1,5,546000.0,1.8,4.4,3,Standard
CLI1190,Cheick Sow,Camerounais,1,3,544640.0,2.3,2.7,3,Standard
CLI1292,Kofi Bamba,Camerounais,0,4,544160.0,1.8,4.0,3,Standard
CLI1104,Fatou Koné,Ivoirien,1,2,544000.0,3.5,4.0,3,Standard
CLI2821,Moussa Kouassi,Ivoirien,0,2,541800.0,1.5,5.0,3,Standard
CLI2267,Yao Camara,Americain,0,4,541680.0,2.3,3.0,3,Standard
CLI0711,Clarisse Diallo,Ivoirien,1,4,541280.0,1.3,3.8,3,Standard
CLI1411,Moussa Diallo,Camerounais,0,3,540000.0,2.7,3.7,3,Standard
CLI1550,Cheick Traore,Ghaneeen,0,1,540000.0,5.0,5.0,3,Standard
CLI0303,Kofi Kouassi,Senegalais,0,2,540000.0,3.0,5.0,3,Standard
CLI1828,Aminata Nkomo,Ivoirien,0,2,540000.0,5.0,4.0,3,Standard
CLI2000,Serge Koné,Ivoirien,0,4,540000.0,2.5,5.0,3,Standard
CLI2623,Serge Nkomo,Britannique,0,2,540000.0,2.5,4.0,3,Standard
CLI2787,Paul Nkomo,Ivoirien,1,1,540000.0,3.0,4.0,3,Standard
CLI2927,Cheick Camara,Americain,1,3,537200.0,2.3,3.7,3,Standard
CLI2294,Jean Traore,Autre,0,4,536400.0,3.5,5.0,3,Standard
CLI1525,Marie Kouassi,Autre,0,2,534720.0,2.5,3.5,3,Standard
CLI0369,Luc Bamba,Ivoirien,1,2,534400.0,3.5,5.0,3,Standard
CLI2858,Clarisse Diallo,Autre,0,2,533600.0,3.0,4.0,3,Standard
CLI1625,Adjoua Kouassi,Ivoirien,0,3,532800.0,2.0,3.7,3,Standard
CLI2061,Marie Traore,Camerounais,0,3,532600.0,2.3,2.7,3,Standard
CLI0123,Clarisse Camara,Ivoirien,0,4,532000.0,2.5,5.0,3,Standard
CLI2978,Binta Traore,Ivoirien,0,2,530400.0,4.0,5.0,3,Standard
CLI1273,Rokia Nkomo,Camerounais,1,2,530400.0,4.0,5.0,3,Standard
CLI2008,Cheick Sow,Americain,0,3,530400.0,1.7,5.0,3,Standard
CLI0765,Jean Camara,Ivoirien,0,1,530400.0,4.0,4.0,3,Standard
CLI2477,Adjoua Kouassi,Ivoirien,0,1,530400.0,4.0,4.0,3,Standard
CLI1302,Fatou Sow,Ivoirien,0,3,530000.0,3.7,4.7,3,Standard
CLI1403,Adjoua Camara,Ivoirien,1,3,529000.0,2.7,5.0,3,Standard
CLI2754,Adjoua Ndoye,Ivoirien,0,2,528000.0,3.0,3.0,3,Standard
CLI1453,Awa Ndoye,Autre,1,1,527850.0,3.0,3.0,3,Standard
CLI1134,Rokia Nkomo,Ivoirien,0,2,527000.0,2.5,5.0,3,Standard
CLI1711,Moussa Bamba,Ivoirien,0,2,527000.0,2.5,4.5,3,Standard
CLI2441,Paul Mensah,Senegalais,0,4,525600.0,2.0,4.5,3,Standard
CLI2933,Marie Kouassi,Americain,0,2,524400.0,2.5,5.0,3,Standard
CLI1114,Eric Mensah,Ghaneeen,0,3,524400.0,2.3,5.0,3,Standard
CLI0144,Moussa Bamba,Senegalais,1,2,524000.0,2.5,5.0,3,Standard
CLI0176,Jean Mensah,Camerounais,0,3,524000.0,3.0,4.0,3,Standard
CLI1091,Yao Traore,Camerounais,1,4,523800.0,1.5,3.3,3,Standard
CLI1363,Moussa Camara,Autre,0,2,521600.0,4.0,3.5,3,Standard
CLI2162,Ibrahim Kouassi,Autre,1,3,520640.0,2.0,3.7,3,Standard
CLI1925,Sophie Sow,Allemand,1,1,520000.0,5.0,5.0,3,Standard
CLI1983,Moussa Ndoye,Americain,0,2,520000.0,5.0,3.0,3,Standard
CLI2907,Luc Camara,Ghaneeen,1,3,520000.0,2.0,3.0,3,Standard
CLI2548,Jean Koné,Ivoirien,0,2,518880.0,3.0,4.0,3,Standard
CLI1927,Cheick Camara,Ghaneeen,0,3,518880.0,3.0,3.7,3,Standard
CLI1929,Eric Kouassi,Senegalais,1,4,518400.0,1.8,3.3,3,Standard
CLI1634,Aminata Mensah,Autre,0,3,517600.0,1.7,4.0,3,Standard
CLI1898,Eric Mensah,Autre,0,2,516000.0,1.5,2.5,3,Standard
CLI1140,Clarisse Diallo,Camerounais,1,2,515360.0,2.0,4.0,3,Standard
CLI1071,Aminata Kouassi,Senegalais,0,1,515200.0,7.0,4.0,3,Standard
CLI1740,Marie Nkomo,Britannique,0,2,514560.0,2.0,4.0,3,Standard
CLI2039,Aminata Ndoye,Camerounais,1,2,513400.0,2.0,5.0,3,Standard
CLI1955,Paul Ndoye,Ivoirien,1,2,510000.0,2.0,5.0,3,Standard
CLI1517,Luc Ndoye,Français,0,4,510000.0,1.5,3.5,3,Standard
CLI1713,Ibrahim Mensah,Allemand,0,4,509680.0,1.3,3.0,3,Standard
CLI2252,Yao Mensah,Ivoirien,0,4,509600.0,2.0,4.3,3,Standard
CLI0944,Binta Traore,Ivoirien,0,4,509600.0,1.5,3.5,3,Standard
CLI2231,Sophie Bamba,Senegalais,1,2,509160.0,2.5,4.5,3,Standard
CLI2388,Paul Camara,Ivoirien,1,2,508760.0,1.5,4.5,3,Standard
CLI1736,Cheick Traore,Ivoirien,0,3,508560.0,2.0,4.3,3,Standard
CLI0678,Binta Traore,Senegalais,1,1,507840.0,4.0,2.0,3,Standard
CLI1586,Clarisse Nkomo,Senegalais,0,2,507840.0,4.0,3.0,3,Standard
CLI0391,Marie Nkomo,Français,0,1,507840.0,4.0,5.0,3,Standard
CLI2017,Binta Mensah,Autre,1,5,504200.0,1.2,4.0,3,Standard
CLI0401,Marie Kouassi,Allemand,1,3,504000.0,2.7,3.0,3,Standard
CLI1588,Aida Ndoye,Autre,0,1,504000.0,7.0,3.0,3,Standard
CLI2382,Awa Bamba,Ivoirien,0,3,504000.0,3.3,5.0,3,Standard
CLI1306,Awa Kouassi,Senegalais,0,2,504000.0,2.0,4.0,3,Standard
CLI0607,Ibrahim Diallo,Ivoirien,0,3,503200.0,3.7,3.7,3,Standard
CLI1991,Kofi Bamba,Americain,0,2,501600.0,2.0,3.5,3,Standard
CLI0189,Binta Camara,Ivoirien,0,2,500320.0,2.5,4.5,3,Standard
CLI1004,Ibrahim Kouassi,Ivoirien,0,4,499200.0,1.5,3.0,3,Standard
CLI0439,Moussa Nkomo,Autre,0,2,497600.0,3.5,4.0,3,Standard
CLI2798,Luc Bamba,Autre,1,2,496800.0,2.5,4.0,3,Standard
CLI2650,Sophie Camara,Ivoirien,0,1,496800.0,4.0,4.0,3,Standard
CLI1702,Eric Sow,Ivoirien,0,1,496800.0,3.0,5.0,3,Standard
CLI1966,Luc Sow,Camerounais,1,2,496800.0,4.0,4.0,3,Standard
CLI2672,Binta Koné,Ivoirien,0,2,496800.0,2.0,3.5,3,Standard
CLI1856,Yao Sow,Allemand,0,2,496800.0,3.0,4.0,3,Standard
CLI2221,Luc Mensah,Ghaneeen,0,2,496000.0,2.0,3.5,3,Standard
CLI0288,Clarisse Diallo,Allemand,1,5,494400.0,1.8,4.6,3,Standard
CLI0573,Awa Diallo,Ivoirien,0,3,493200.0,2.3,3.3,3,Standard
CLI1301,Jean Mensah,Ivoirien,0,1,492800.0,7.0,5.0,3,Standard
CLI2878,Marie Bamba,Autre,0,2,492200.0,2.5,3.0,3,Standard
CLI0568,Awa Nkomo,Senegalais,0,2,492000.0,2.5,4.5,3,Standard
CLI1274,Fatou Diallo,Camerounais,1,3,489600.0,2.3,4.7,3,Standard
CLI2316,Serge Sow,Ivoirien,1,2,489280.0,3.0,5.0,3,Standard
CLI2714,Awa Mensah,Ivoirien,0,3,489280.0,2.3,5.0,3,Standard
CLI0890,Yao Ndoye,Senegalais,0,3,487440.0,2.0,3.7,3,Standard
CLI2832,Adjoua Ndoye,Americain,0,2,486000.0,3.0,5.0,3,Standard
CLI2317,Ibrahim Koné,Britannique,0,1,486000.0,3.0,3.0,3,Standard
CLI2056,Jean Bamba,Autre,0,1,486000.0,3.0,2.0,3,Standard
CLI1689,Luc Koné,Ghaneeen,1,1,485760.0,4.0,3.0,3,Standard
CLI1783,Serge Mensah,Camerounais,0,2,484000.0,2.5,3.0,3,Standard
CLI1378,Kofi Bamba,Ghaneeen,0,3,482880.0,2.3,3.0,3,Standard
CLI2109,Fatou Nkomo,Autre,0,3,482400.0,2.0,4.3,3,Standard
CLI0551,Awa Mensah,Ivoirien,0,2,480600.0,1.5,4.5,3,Standard
CLI1951,Sophie Kouassi,Autre,0,1,480000.0,4.0,2.0,3,Standard
CLI2704,Paul Traore,Ivoirien,1,5,480000.0,2.6,3.2,3,Standard
CLI1930,Eric Nkomo,Autre,1,2,478400.0,1.0,4.5,3,Standard
CLI0046,Cheick Camara,Ghaneeen,1,3,478400.0,3.7,4.0,3,Standard
CLI0680,Aida Ndoye,Ghaneeen,0,3,477600.0,2.3,5.0,3,Standard
CLI1784,Paul Ndoye,Autre,0,1,475200.0,3.0,3.0,3,Standard
CLI1280,Aida Kouassi,Ghaneeen,1,1,475200.0,3.0,3.0,3,Standard
CLI1474,Marie Ndoye,Ivoirien,1,2,474900.0,2.0,2.5,3,Standard
CLI2260,Fatou Diallo,Ivoirien,0,2,474000.0,2.0,5.0,3,Standard
CLI0569,Marie Koné,Ivoirien,0,5,473360.0,1.4,3.8,3,Standard
CLI0421,Eric Ndoye,Americain,0,2,472000.0,3.0,4.0,3,Standard
CLI1565,Moussa Bamba,Ivoirien,0,3,469920.0,2.3,4.0,3,Standard
CLI2077,Sophie Mensah,Camerounais,0,2,469200.0,4.0,2.0,3,Standard
CLI1315,Luc Ndoye,Senegalais,1,2,469200.0,3.0,2.5,3,Standard
CLI1417,Marie Mensah,Camerounais,0,2,469200.0,3.0,4.0,3,Standard
CLI1299,Ibrahim Kouassi,Ivoirien,0,3,468000.0,3.7,5.0,3,Standard
CLI2510,Eric Sow,Français,0,2,468000.0,5.0,3.0,3,Standard
CLI1198,Awa Mensah,Camerounais,0,2,468000.0,3.0,2.0,3,Standard
CLI1825,Kofi Mensah,Camerounais,0,1,468000.0,5.0,3.0,3,Standard
CLI2033,Jean Sow,Ghaneeen,0,1,468000.0,3.0,4.0,3,Standard
CLI0913,Jean Traore,Ghaneeen,0,5,467200.0,1.6,3.0,3,Standard
CLI2384,Rokia Kouassi,Ivoirien,0,4,467200.0,2.0,4.5,3,Standard
CLI2814,Serge Mensah,Ivoirien,1,4,465920.0,1.8,3.8,3,Standard
CLI1888,Aida Sow,Ivoirien,0,2,465600.0,2.0,3.5,3,Occasionnel
CLI0866,Jean Diallo,Ivoirien,1,3,464640.0,3.3,4.7,4,Occasionnel
CLI0202,Kofi Koné,Français,1,2,464640.0,3.0,4.5,4,Occasionnel
CLI1872,Awa Camara,Britannique,0,5,463440.0,1.2,4.3,4,Occasionnel
CLI2981,Binta Koné,Ghaneeen,0,3,462960.0,1.7,5.0,4,Occasionnel
CLI1161,Adjoua Kouassi,Ivoirien,0,2,460000.0,5.0,3.0,4,Occasionnel
CLI0346,Rokia Sow,Autre,1,1,459000.0,3.0,5.0,4,Occasionnel
CLI1665,Marie Ndoye,Camerounais,0,1,459000.0,3.0,4.0,4,Occasionnel
CLI0906,Aida Ndoye,Ivoirien,0,1,459000.0,3.0,5.0,4,Occasionnel
CLI0811,Aida Camara,Camerounais,0,3,458560.0,2.3,4.3,4,Occasionnel
CLI2558,Aminata Traore,Autre,0,2,456000.0,2.5,4.5,4,Occasionnel
CLI2448,Paul Diallo,Ivoirien,0,2,456000.0,2.0,3.5,4,Occasionnel
CLI1730,Paul Kouassi,Ivoirien,0,2,454480.0,1.5,3.5,4,Occasionnel
CLI2660,Binta Koné,Senegalais,0,2,452000.0,1.5,3.0,4,Occasionnel
CLI1495,Marie Koné,Senegalais,1,2,451200.0,2.5,3.5,4,Occasionnel
CLI1211,Paul Traore,Français,0,2,451200.0,2.0,4.5,4,Occasionnel
CLI2709,Aida Kouassi,Autre,0,3,450800.0,1.0,3.0,4,Occasionnel
CLI0422,Adjoua Kouassi,Americain,0,3,450800.0,3.0,4.3,4,Occasionnel
CLI0728,Jean Ndoye,Ivoirien,1,4,450000.0,1.5,4.3,4,Occasionnel
CLI1563,Yao Ndoye,Ivoirien,0,2,447000.0,1.5,3.0,4,Occasionnel
CLI0068,Serge Nkomo,Ivoirien,0,2,446400.0,2.5,4.5,4,Occasionnel
CLI1054,Ibrahim Diallo,Americain,0,2,445440.0,2.0,5.0,4,Occasionnel
CLI2746,Eric Nkomo,Français,1,2,445280.0,3.0,4.5,4,Occasionnel
CLI2721,Ibrahim Mensah,Ivoirien,0,2,445200.0,2.0,4.5,4,Occasionnel
CLI1817,Serge Koné,Ivoirien,0,2,444320.0,1.5,3.5,4,Occasionnel
CLI2572,Paul Ndoye,Senegalais,0,2,444000.0,3.0,3.5,4,Occasionnel
CLI0390,Aminata Nkomo,Français,0,2,442800.0,2.0,5.0,4,Occasionnel
CLI0549,Aminata Mensah,Ghaneeen,0,3,442520.0,1.7,5.0,4,Occasionnel
CLI1595,Luc Traore,Ivoirien,1,1,442000.0,5.0,4.0,4,Occasionnel
CLI1748,Luc Bamba,Français,1,2,442000.0,5.0,4.0,4,Occasionnel
CLI2254,Binta Sow,Ivoirien,0,1,441600.0,4.0,3.0,4,Occasionnel
CLI2686,Aida Bamba,Ghaneeen,0,2,441600.0,4.0,2.0,4,Occasionnel
CLI1508,Kofi Ndoye,Americain,0,3,441600.0,2.3,2.3,4,Occasionnel
CLI2683,Yao Bamba,Camerounais,0,3,440960.0,2.0,3.7,4,Occasionnel
CLI2111,Eric Diallo,Camerounais,0,2,440800.0,2.0,5.0,4,Occasionnel
CLI0609,Moussa Nkomo,Americain,0,3,440800.0,2.7,3.0,4,Occasionnel
CLI2616,Cheick Ndoye,Ghaneeen,0,2,440000.0,3.0,4.0,4,Occasionnel
CLI2087,Clarisse Sow,Senegalais,0,3,440000.0,1.3,2.0,4,Occasionnel
CLI1156,Ibrahim Traore,Britannique,0,3,439520.0,1.3,5.0,4,Occasionnel
CLI0455,Luc Ndoye,Ivoirien,0,2,439200.0,2.0,4.0,4,Occasionnel
CLI0086,Luc Camara,Autre,0,2,435200.0,2.5,3.5,4,Occasionnel
CLI1769,Fatou Kouassi,Britannique,1,3,434124.0,1.0,2.7,4,Occasionnel
CLI0261,Aida Kouassi,Français,0,4,432640.0,1.5,5.0,4,Occasionnel
CLI0362,Eric Nkomo,Senegalais,0,2,432400.0,2.5,3.0,4,Occasionnel
CLI0985,Clarisse Ndoye,Americain,0,2,432400.0,2.5,4.5,4,Occasionnel
CLI2425,Jean Mensah,Ivoirien,0,1,432000.0,4.0,4.0,4,Occasionnel
CLI0278,Serge Bamba,Ivoirien,0,1,432000.0,4.0,2.0,4,Occasionnel
CLI0325,Moussa Traore,Autre,0,4,431840.0,2.3,3.5,4,Occasionnel
CLI1452,Binta Sow,Americain,1,1,430560.0,2.0,4.0,4,Occasionnel
CLI2891,Fatou Koné,Ivoirien,0,2,430560.0,2.0,4.0,4,Occasionnel
CLI1796,Sophie Nkomo,Français,0,2,430000.0,1.0,4.5,4,Occasionnel
CLI2829,Eric Camara,Senegalais,1,3,428400.0,1.7,3.7,4,Occasionnel
CLI2255,Sophie Koné,Ivoirien,0,2,428000.0,1.5,3.5,4,Occasionnel
CLI2079,Jean Nkomo,Senegalais,0,4,425920.0,1.8,5.0,4,Occasionnel
CLI1653,Cheick Camara,Ivoirien,0,2,424800.0,2.0,3.5,4,Occasionnel
CLI2016,Adjoua Traore,Americain,0,3,424000.0,2.3,2.7,4,Occasionnel
CLI1751,Luc Ndoye,Camerounais,0,3,423600.0,1.3,5.0,4,Occasionnel
CLI0862,Clarisse Ndoye,Allemand,0,1,423200.0,5.0,4.0,4,Occasionnel
CLI0175,Luc Koné,Ivoirien,0,2,423200.0,5.0,5.0,4,Occasionnel
CLI2546,Serge Koné,Français,0,2,422400.0,4.0,5.0,4,Occasionnel
CLI2405,Rokia Mensah,Senegalais,0,1,422400.0,4.0,2.0,4,Occasionnel
CLI2622,Rokia Diallo,Senegalais,0,3,421920.0,1.3,3.7,4,Occasionnel
CLI2142,Yao Mensah,Americain,1,1,421200.0,3.0,3.0,4,Occasionnel
CLI0205,Adjoua Diallo,Senegalais,0,1,421200.0,2.0,3.0,4,Occasionnel
CLI1693,Yao Traore,Americain,0,1,421200.0,2.0,5.0,4,Occasionnel
CLI0268,Eric Sow,Ivoirien,0,2,421200.0,3.0,5.0,4,Occasionnel
CLI2743,Moussa Nkomo,Britannique,0,2,421200.0,2.0,5.0,4,Occasionnel
CLI1060,Kofi Ndoye,Camerounais,0,2,421200.0,3.0,4.0,4,Occasionnel
CLI0511,Paul Koné,Ghaneeen,0,2,421200.0,3.0,4.0,4,Occasionnel
CLI1536,Rokia Koné,Ghaneeen,0,1,421200.0,2.0,4.0,4,Occasionnel
CLI1672,Binta Bamba,Ivoirien,1,3,420900.0,1.0,4.7,4,Occasionnel
CLI2406,Marie Koné,Ghaneeen,0,2,420000.0,2.0,3.5,4,Occasionnel
CLI0341,Eric Mensah,Americain,0,3,417680.0,2.3,5.0,4,Occasionnel
CLI0091,Aida Kouassi,Camerounais,1,2,416000.0,4.0,3.0,4,Occasionnel
CLI2692,Ibrahim Diallo,Camerounais,1,2,416000.0,3.0,3.5,4,Occasionnel
CLI0171,Luc Bamba,Français,0,3,414300.0,1.3,4.3,4,Occasionnel
CLI2853,Marie Koné,Senegalais,0,3,414000.0,1.0,2.7,4,Occasionnel
CLI0555,Jean Bamba,Ivoirien,0,1,414000.0,3.0,5.0,4,Occasionnel
CLI2463,Marie Diallo,Camerounais,0,1,414000.0,2.0,3.0,4,Occasionnel
CLI0339,Aida Mensah,Ivoirien,0,1,414000.0,3.0,4.0,4,Occasionnel
CLI2926,Serge Camara,Ivoirien,1,1,414000.0,3.0,3.0,4,Occasionnel
CLI2381,Ibrahim Bamba,Britannique,0,3,414000.0,1.7,2.7,4,Occasionnel
CLI2861,Moussa Diallo,Camerounais,0,2,414000.0,2.5,4.5,4,Occasionnel
CLI0886,Luc Bamba,Autre,0,3,414000.0,2.7,4.3,4,Occasionnel
CLI2765,Luc Nkomo,Autre,1,2,414000.0,3.0,3.0,4,Occasionnel
CLI2064,Moussa Traore,Autre,0,1,414000.0,3.0,5.0,4,Occasionnel
CLI1801,Kofi Koné,Autre,1,2,414000.0,2.5,4.0,4,Occasionnel
CLI0365,Luc Traore,Ghaneeen,0,1,414000.0,2.0,5.0,4,Occasionnel
CLI2649,Aminata Bamba,Britannique,1,2,414000.0,2.5,4.5,4,Occasionnel
CLI2409,Aminata Camara,Senegalais,0,3,414000.0,2.7,3.7,4,Occasionnel
CLI1099,Kofi Sow,Ivoirien,1,1,414000.0,5.0,2.0,4,Occasionnel
CLI2830,Moussa Diallo,Ivoirien,0,1,414000.0,3.0,5.0,4,Occasionnel
CLI2492,Cheick Nkomo,Camerounais,0,2,414000.0,3.0,5.0,4,Occasionnel
CLI0965,Jean Camara,Britannique,0,1,414000.0,3.0,2.0,4,Occasionnel
CLI0373,Cheick Camara,Ivoirien,0,1,414000.0,5.0,4.0,4,Occasionnel
CLI1727,Cheick Nkomo,Français,0,2,414000.0,2.0,4.0,4,Occasionnel
CLI0388,Ibrahim Nkomo,Senegalais,0,1,414000.0,3.0,3.0,4,Occasionnel
CLI1935,Jean Nkomo,Allemand,0,1,414000.0,3.0,4.0,4,Occasionnel
CLI2047,Fatou Kouassi,Français,0,3,414000.0,2.3,4.3,4,Occasionnel
CLI1868,Ibrahim Diallo,Camerounais,0,5,413960.0,1.0,3.8,4,Occasionnel
CLI1158,Rokia Sow,Ivoirien,0,3,412160.0,2.3,4.0,4,Occasionnel
CLI0694,Luc Ndoye,Ivoirien,1,1,411840.0,3.0,5.0,4,Occasionnel
CLI1407,Eric Bamba,Ivoirien,0,2,411200.0,1.5,4.5,4,Occasionnel
CLI2014,Marie Ndoye,Senegalais,0,3,410400.0,2.0,4.3,4,Occasionnel
CLI0274,Rokia Traore,Ivoirien,0,3,409600.0,1.7,4.0,4,Occasionnel
CLI1486,Awa Nkomo,Camerounais,0,1,408000.0,4.0,5.0,4,Occasionnel
CLI0773,Paul Sow,Français,0,3,408000.0,3.7,2.7,4,Occasionnel
CLI2776,Yao Camara,Ivoirien,0,2,405600.0,2.5,5.0,4,Occasionnel
CLI0230,Moussa Bamba,Ivoirien,0,2,405600.0,2.5,4.0,4,Occasionnel
CLI2076,Clarisse Camara,Ivoirien,1,2,405000.0,1.5,4.5,4,Occasionnel
CLI0208,Jean Kouassi,Senegalais,0,3,404800.0,2.0,4.7,4,Occasionnel
CLI0093,Eric Diallo,Ghaneeen,0,2,404800.0,2.5,3.0,4,Occasionnel
CLI1125,Clarisse Bamba,Senegalais,0,3,404800.0,2.0,3.0,4,Occasionnel
CLI0089,Aida Koné,Senegalais,1,2,404800.0,2.0,3.0,4,Occasionnel
CLI1397,Paul Camara,Ivoirien,0,3,404000.0,1.7,5.0,4,Occasionnel
CLI2825,Serge Koné,Ghaneeen,0,3,403200.0,2.7,5.0,4,Occasionnel
CLI0894,Marie Nkomo,Ivoirien,0,2,402800.0,2.5,4.5,4,Occasionnel
CLI1855,Cheick Kouassi,Ivoirien,0,4,402000.0,2.0,4.0,4,Occasionnel
CLI1481,Aminata Diallo,Français,0,3,400200.0,1.3,3.0,4,Occasionnel
CLI2647,Adjoua Ndoye,Britannique,0,2,400000.0,2.5,5.0,4,Occasionnel
CLI1658,Eric Koné,Ivoirien,0,2,400000.0,5.0,4.0,4,Occasionnel
CLI0701,Eric Sow,Camerounais,1,2,400000.0,5.0,5.0,4,Occasionnel
CLI0457,Luc Camara,Americain,1,3,400000.0,2.7,4.0,4,Occasionnel
CLI0137,Rokia Mensah,Ghaneeen,0,2,400000.0,2.5,4.5,4,Occasionnel
CLI2235,Yao Ndoye,Ghaneeen,0,2,400000.0,5.0,3.0,4,Occasionnel
CLI2863,Sophie Koné,Ivoirien,0,3,398880.0,1.3,2.7,4,Occasionnel
CLI1193,Serge Ndoye,Ghaneeen,0,3,397920.0,2.0,4.3,4,Occasionnel
CLI1969,Ibrahim Ndoye,Ivoirien,0,2,397920.0,2.0,3.5,4,Occasionnel
CLI1052,Luc Ndoye,Senegalais,1,1,397800.0,3.0,3.0,4,Occasionnel
CLI2802,Fatou Sow,Britannique,0,1,397800.0,3.0,2.0,4,Occasionnel
CLI0964,Paul Diallo,Ivoirien,0,4,397500.0,1.5,3.0,4,Occasionnel
CLI2108,Moussa Sow,Camerounais,0,3,397440.0,3.0,5.0,4,Occasionnel
