client_id,prenom,nom,email,nationalite,genre,age,telephone,client_fidele,nb_sejours_total
CLI1754,Marie,Traore,marie.traore1753@mail.com,Americain,F,28,+225 07 40 23 40,0,4
CLI1755,Awa,Bamba,awa.bamba1754@mail.com,Ivoirien,F,62,+225 07 27 11 13,0,3
CLI1756,Sophie,Ndoye,sophie.ndoye1755@mail.com,Camerounais,F,65,+225 07 57 26 37,1,4
CLI1757,Rokia,Sow,rokia.sow1756@mail.com,Ivoirien,F,31,+225 07 74 36 32,0,8
CLI1758,Binta,Diallo,binta.diallo1757@mail.com,Ghaneeen,F,63,+225 07 84 62 83,0,1
CLI1759,Aminata,Bamba,aminata.bamba1758@mail.com,Ivoirien,F,29,+225 07 74 47 80,1,5
CLI1760,Awa,Nkomo,awa.nkomo1759@mail.com,Senegalais,F,57,+225 07 92 81 89,0,14
CLI1761,Luc,Traore,luc.traore1760@mail.com,Camerounais,M,38,+225 07 55 80 47,0,3
CLI1762,Eric,Camara,eric.camara1761@mail.com,Senegalais,M,68,+225 07 85 63 27,1,4
CLI1763,Kofi,Nkomo,kofi.nkomo1762@mail.com,Ghaneeen,M,46,+225 07 65 30 86,1,5
CLI1764,Sophie,Kouassi,sophie.kouassi1763@mail.com,Ivoirien,F,41,+225 07 29 93 42,1,8
CLI1765,Aida,Nkomo,aida.nkomo1764@mail.com,Senegalais,F,50,+225 07 41 10 46,1,11
CLI1766,Kofi,Mensah,kofi.mensah1765@mail.com,Americain,M,55,+225 07 37 62 37,0,10
CLI1767,Moussa,Mensah,moussa.mensah1766@mail.com,Senegalais,M,24,+225 07 11 32 25,1,4
CLI1768,Yao,Ndoye,yao.ndoye1767@mail.com,Ivoirien,M,26,+225 07 88 75 29,0,2
CLI1769,Fatou,Kouassi,fatou.kouassi1768@mail.com,Britannique,F,66,+225 07 25 41 20,1,1
CLI1770,Kofi,Traore,kofi.traore1769@mail.com,Americain,M,47,+225 07 97 67 77,1,12
CLI1771,Serge,Nkomo,serge.nkomo1770@mail.com,Français,M,34,+225 07 64 83 78,0,6
CLI1772,Clarisse,Bamba,clarisse.bamba1771@mail.com,Americain,F,25,+225 07 37 23 93,0,2
CLI1773,Fatou,Ndoye,fatou.ndoye1772@mail.com,Americain,F,69,+225 07 43 51 56,0,8
CLI1774,Cheick,Mensah,cheick.mensah1773@mail.com,Français,M,40,+225 07 43 67 84,0,2
CLI1775,Kofi,Bamba,kofi.bamba1774@mail.com,Camerounais,M,29,+225 07 18 39 32,0,12
CLI1776,Fatou,Bamba,fatou.bamba1775@mail.com,Ivoirien,F,57,+225 07 28 69 50,1,11
CLI1777,Rokia,Nkomo,rokia.nkomo1776@mail.com,Ghaneeen,F,37,+225 07 98 59 14,0,8
CLI1778,Aminata,Mensah,aminata.mensah1777@mail.com,Ivoirien,F,59,+225 07 26 62 91,0,7
CLI1779,Eric,Camara,eric.camara1778@mail.com,Americain,M,58,+225 07 75 67 22,0,12
CLI1780,Serge,Nkomo,serge.nkomo1779@mail.com,Camerounais,M,25,+225 07 61 54 41,0,10
CLI1781,Ibrahim,Koné,ibrahim.koné1780@mail.com,Autre,M,29,+225 07 51 93 31,0,8
CLI1782,Marie,Sow,marie.sow1781@mail.com,Ghaneeen,F,34,+225 07 91 57 61,0,7
CLI1783,Serge,Mensah,serge.mensah1782@mail.com,Camerounais,M,38,+225 07 31 79 27,0,12
CLI1784,Paul,Ndoye,paul.ndoye1783@mail.com,Autre,M,24,+225 07 78 30 87,0,5
CLI1785,Sophie,Traore,sophie.traore1784@mail.com,Camerounais,F,24,+225 07 33 73 59,0,7
CLI1786,Rokia,Sow,rokia.sow1785@mail.com,Senegalais,F,49,+225 07 15 35 74,1,1
CLI1787,Sophie,Camara,sophie.camara1786@mail.com,Senegalais,F,64,+225 07 59 67 70,1,6
CLI1788,Serge,Ndoye,serge.ndoye1787@mail.com,Allemand,M,31,+225 07 38 38 79,0,5
CLI1789,Jean,Camara,jean.camara1788@mail.com,Americain,M,24,+225 07 28 40 15,0,11
CLI1790,Cheick,Camara,cheick.camara1789@mail.com,Ivoirien,M,28,+225 07 56 21 30,0,6
CLI1791,Ibrahim,Sow,ibrahim.sow1790@mail.com,Camerounais,M,59,+225 07 18 32 63,0,10
CLI1792,Paul,Kouassi,paul.kouassi1791@mail.com,Senegalais,M,25,+225 07 71 86 78,0,4
CLI1793,Jean,Camara,jean.camara1792@mail.com,Ghaneeen,M,61,+225 07 92 91 48,1,5
CLI1794,Ibrahim,Camara,ibrahim.camara1793@mail.com,Ivoirien,M,63,+225 07 34 42 85,0,3
CLI1795,Awa,Sow,awa.sow1794@mail.com,Français,F,71,+225 07 53 56 85,0,10
CLI1796,Sophie,Nkomo,sophie.nkomo1795@mail.com,Français,F,65,+225 07 97 75 36,0,9
CLI1797,Cheick,Diallo,cheick.diallo1796@mail.com,Ivoirien,M,44,+225 07 97 59 95,0,3
CLI1798,Ibrahim,Camara,ibrahim.camara1797@mail.com,Ivoirien,M,60,+225 07 32 61 53,0,4
CLI1799,Moussa,Sow,moussa.sow1798@mail.com,Ghaneeen,M,50,+225 07 10 26 30,0,1
CLI1800,Kofi,Ndoye,kofi.ndoye1799@mail.com,Ivoirien,M,51,+225 07 94 59 49,1,3
CLI1801,Kofi,Koné,kofi.koné1800@mail.com,Autre,M,68,+225 07 29 22 41,1,3
CLI1802,Eric,Nkomo,eric.nkomo1801@mail.com,Americain,M,56,+225 07 82 32 67,0,5
CLI1803,Rokia,Nkomo,rokia.nkomo1802@mail.com,Autre,F,66,+225 07 55 55 86,1,3
CLI1804,Cheick,Ndoye,cheick.ndoye1803@mail.com,Camerounais,M,39,+225 07 18 71 54,0,1
CLI1805,Sophie,Nkomo,sophie.nkomo1804@mail.com,Autre,F,67,+225 07 95 92 64,0,9
CLI1806,Cheick,Camara,cheick.camara1805@mail.com,Ivoirien,M,42,+225 07 95 46 24,1,2
CLI1807,Serge,Sow,serge.sow1806@mail.com,Ivoirien,M,27,+225 07 31 57 52,0,14
CLI1808,Moussa,Diallo,moussa.diallo1807@mail.com,Ivoirien,M,32,+225 07 52 64 34,0,3
CLI1809,Moussa,Kouassi,moussa.kouassi1808@mail.com,Français,M,34,+225 07 27 34 72,0,1
CLI1810,Luc,Kouassi,luc.kouassi1809@mail.com,Camerounais,M,58,+225 07 23 15 60,0,6
CLI1811,Clarisse,Nkomo,clarisse.nkomo1810@mail.com,Ivoirien,F,26,+225 07 14 62 47,1,6
CLI1812,Ibrahim,Diallo,ibrahim.diallo1811@mail.com,Senegalais,M,29,+225 07 13 51 75,0,3
CLI1813,Eric,Bamba,eric.bamba1812@mail.com,Ghaneeen,M,46,+225 07 92 39 27,1,13
CLI1814,Moussa,Koné,moussa.koné1813@mail.com,Ivoirien,M,63,+225 07 96 50 65,0,13
CLI1815,Jean,Bamba,jean.bamba1814@mail.com,Camerounais,M,45,+225 07 65 70 92,1,3
CLI1816,Kofi,Nkomo,kofi.nkomo1815@mail.com,Ghaneeen,M,62,+225 07 51 66 60,1,12
CLI1817,Serge,Koné,serge.koné1816@mail.com,Ivoirien,M,58,+225 07 48 82 21,0,12
CLI1818,Binta,Bamba,binta.bamba1817@mail.com,Ivoirien,F,25,+225 07 82 15 20,0,13
CLI1819,Kofi,Sow,kofi.sow1818@mail.com,Senegalais,M,28,+225 07 63 15 35,0,7
CLI1820,Moussa,Traore,moussa.traore1819@mail.com,Ghaneeen,M,31,+225 07 51 50 41,0,8
CLI1821,Adjoua,Mensah,adjoua.mensah1820@mail.com,Ivoirien,F,61,+225 07 32 39 22,0,10
CLI1822,Fatou,Kouassi,fatou.kouassi1821@mail.com,Senegalais,F,30,+225 07 50 35 77,0,5
CLI1823,Jean,Mensah,jean.mensah1822@mail.com,Camerounais,M,60,+225 07 72 82 48,0,8
CLI1824,Yao,Ndoye,yao.ndoye1823@mail.com,Ivoirien,M,55,+225 07 90 84 34,1,11
CLI1825,Kofi,Mensah,kofi.mensah1824@mail.com,Camerounais,M,40,+225 07 97 95 80,0,11
CLI1826,Luc,Kouassi,luc.kouassi1825@mail.com,Ivoirien,M,30,+225 07 36 25 93,0,9
CLI1827,Yao,Diallo,yao.diallo1826@mail.com,Ivoirien,M,42,+225 07 70 60 43,0,2
CLI1828,Aminata,Nkomo,aminata.nkomo1827@mail.com,Ivoirien,F,31,+225 07 13 23 27,0,2
CLI1829,Moussa,Nkomo,moussa.nkomo1828@mail.com,Ivoirien,M,31,+225 07 59 18 94,0,9
CLI1830,Aminata,Kouassi,aminata.kouassi1829@mail.com,Ivoirien,F,60,+225 07 65 55 78,0,12
CLI1831,Serge,Bamba,serge.bamba1830@mail.com,Autre,M,71,+225 07 74 92 19,0,13
CLI1832,Rokia,Mensah,rokia.mensah1831@mail.com,Senegalais,F,28,+225 07 81 16 41,0,10
CLI1833,Adjoua,Sow,adjoua.sow1832@mail.com,Americain,F,68,+225 07 24 32 16,0,9
CLI1834,Cheick,Diallo,cheick.diallo1833@mail.com,Autre,M,28,+225 07 25 13 53,0,11
CLI1835,Moussa,Kouassi,moussa.kouassi1834@mail.com,Americain,M,34,+225 07 55 69 58,0,7
CLI1836,Kofi,Mensah,kofi.mensah1835@mail.com,Britannique,M,33,+225 07 36 77 88,0,12
CLI1837,Marie,Bamba,marie.bamba1836@mail.com,Ivoirien,F,24,+225 07 34 62 33,1,6
CLI1838,Cheick,Sow,cheick.sow1837@mail.com,Senegalais,M,36,+225 07 53 12 47,0,12
CLI1839,Eric,Traore,eric.traore1838@mail.com,Français,M,43,+225 07 71 51 58,0,9
CLI1840,Moussa,Camara,moussa.camara1839@mail.com,Ghaneeen,M,70,+225 07 79 42 39,0,2
CLI1841,Binta,Nkomo,binta.nkomo1840@mail.com,Ivoirien,F,39,+225 07 11 83 29,1,1
CLI1842,Paul,Bamba,paul.bamba1841@mail.com,Camerounais,M,66,+225 07 69 10 18,0,7
CLI1843,Yao,Traore,yao.traore1842@mail.com,Americain,M,65,+225 07 68 64 35,0,1
CLI1844,Binta,Bamba,binta.bamba1843@mail.com,Britannique,F,58,+225 07 88 48 78,0,6
CLI1845,Paul,Mensah,paul.mensah1844@mail.com,Senegalais,M,37,+225 07 77 38 45,0,12
CLI1846,Adjoua,Traore,adjoua.traore1845@mail.com,Ivoirien,F,23,+225 07 11 17 32,1,1
CLI1847,Eric,Diallo,eric.diallo1846@mail.com,Senegalais,M,59,+225 07 23 96 86,0,11
CLI1848,Ibrahim,Kouassi,ibrahim.kouassi1847@mail.com,Ivoirien,M,64,+225 07 59 65 51,1,9
CLI1849,Awa,Mensah,awa.mensah1848@mail.com,Senegalais,F,68,+225 07 72 72 34,0,2
CLI1850,Adjoua,Nkomo,adjoua.nkomo1849@mail.com,Senegalais,F,69,+225 07 98 87 52,0,4
CLI1851,Sophie,Camara,sophie.camara1850@mail.com,Camerounais,F,66,+225 07 19 70 12,1,14
CLI1852,Eric,Diallo,eric.diallo1851@mail.com,Ivoirien,M,30,+225 07 45 71 85,1,6
CLI1853,Eric,Ndoye,eric.ndoye1852@mail.com,Ivoirien,M,45,+225 07 97 34 57,0,11
CLI1854,Kofi,Bamba,kofi.bamba1853@mail.com,Senegalais,M,47,+225 07 73 56 98,0,7
CLI1855,Cheick,Kouassi,cheick.kouassi1854@mail.com,Ivoirien,M,62,+225 07 88 30 36,0,7
CLI1856,Yao,Sow,yao.sow1855@mail.com,Allemand,M,22,+225 07 89 86 63,0,5
CLI1857,Ibrahim,Nkomo,ibrahim.nkomo1856@mail.com,Français,M,37,+225 07 98 92 62,1,14
CLI1858,Serge,Camara,serge.camara1857@mail.com,Autre,M,35,+225 07 70 41 54,0,14
CLI1859,Cheick,Mensah,cheick.mensah1858@mail.com,Camerounais,M,42,+225 07 30 59 60,0,10
CLI1860,Luc,Diallo,luc.diallo1859@mail.com,Ivoirien,M,24,+225 07 96 86 66,0,1
CLI1861,Kofi,Sow,kofi.sow1860@mail.com,Autre,M,23,+225 07 80 84 16,0,13
CLI1862,Clarisse,Camara,clarisse.camara1861@mail.com,Camerounais,F,60,+225 07 56 63 56,1,9
CLI1863,Sophie,Bamba,sophie.bamba1862@mail.com,Français,F,32,+225 07 15 80 74,1,4
CLI1864,Cheick,Sow,cheick.sow1863@mail.com,Senegalais,M,34,+225 07 56 54 41,0,3
CLI1865,Clarisse,Mensah,clarisse.mensah1864@mail.com,Camerounais,F,54,+225 07 81 91 84,1,5
CLI1866,Sophie,Sow,sophie.sow1865@mail.com,Camerounais,F,43,+225 07 73 85 66,0,6
CLI1867,Serge,Bamba,serge.bamba1866@mail.com,Ivoirien,M,61,+225 07 62 67 40,0,4
CLI1868,Ibrahim,Diallo,ibrahim.diallo1867@mail.com,Camerounais,M,54,+225 07 44 21 13,0,13
CLI1869,Eric,Ndoye,eric.ndoye1868@mail.com,Français,M,67,+225 07 19 93 72,0,10
CLI1870,Serge,Sow,serge.sow1869@mail.com,Ivoirien,M,32,+225 07 36 95 34,0,11
CLI1871,Marie,Bamba,marie.bamba1870@mail.com,Ivoirien,F,36,+225 07 85 83 58,0,7
CLI1872,Awa,Camara,awa.camara1871@mail.com,Britannique,F,31,+225 07 45 23 71,0,7
CLI1873,Luc,Nkomo,luc.nkomo1872@mail.com,Camerounais,M,57,+225 07 75 24 49,0,4
CLI1874,Adjoua,Traore,adjoua.traore1873@mail.com,Autre,F,63,+225 07 27 98 72,0,5
CLI1875,Moussa,Kouassi,moussa.kouassi1874@mail.com,Ghaneeen,M,48,+225 07 81 84 16,0,13
CLI1876,Eric,Mensah,eric.mensah1875@mail.com,Ghaneeen,M,32,+225 07 12 69 59,0,8
CLI1877,Marie,Ndoye,marie.ndoye1876@mail.com,Allemand,F,70,+225 07 77 97 39,0,14
CLI1878,Luc,Ndoye,luc.ndoye1877@mail.com,Ghaneeen,M,65,+225 07 24 96 64,1,11
CLI1879,Kofi,Diallo,kofi.diallo1878@mail.com,Senegalais,M,71,+225 07 20 81 28,0,4
CLI1880,Cheick,Nkomo,cheick.nkomo1879@mail.com,Camerounais,M,33,+225 07 38 90 78,0,10
CLI1881,Sophie,Bamba,sophie.bamba1880@mail.com,Ivoirien,F,67,+225 07 34 93 43,0,11
CLI1882,Serge,Nkomo,serge.nkomo1881@mail.com,Senegalais,M,57,+225 07 78 17 24,1,12
CLI1883,Cheick,Sow,cheick.sow1882@mail.com,Français,M,67,+225 07 33 97 98,1,12
CLI1884,Cheick,Traore,cheick.traore1883@mail.com,Ivoirien,M,27,+225 07 39 66 16,1,6
CLI1885,Ibrahim,Mensah,ibrahim.mensah1884@mail.com,Français,M,40,+225 07 10 68 17,0,4
CLI1886,Serge,Sow,serge.sow1885@mail.com,Ghaneeen,M,33,+225 07 84 79 17,1,13
CLI1887,Adjoua,Diallo,adjoua.diallo1886@mail.com,Senegalais,F,67,+225 07 39 38 23,0,9
CLI1888,Aida,Sow,aida.sow1887@mail.com,Ivoirien,F,33,+225 07 89 80 54,0,5
CLI1889,Adjoua,Camara,adjoua.camara1888@mail.com,Français,F,69,+225 07 69 12 83,0,7
CLI1890,Clarisse,Traore,clarisse.traore1889@mail.com,Britannique,F,32,+225 07 93 97 23,0,5
CLI1891,Jean,Mensah,jean.mensah1890@mail.com,Français,M,51,+225 07 70 12 55,1,11
CLI1892,Luc,Kouassi,luc.kouassi1891@mail.com,Senegalais,M,29,+225 07 12 53 75,0,8
CLI1893,Paul,Nkomo,paul.nkomo1892@mail.com,Ghaneeen,M,41,+225 07 73 27 91,0,6
CLI1894,Jean,Koné,jean.koné1893@mail.com,Senegalais,M,58,+225 07 54 16 18,0,6
CLI1895,Awa,Diallo,awa.diallo1894@mail.com,Senegalais,F,28,+225 07 62 28 26,0,6
CLI1896,Adjoua,Camara,adjoua.camara1895@mail.com,Senegalais,F,39,+225 07 40 40 45,0,12
CLI1897,Aminata,Sow,aminata.sow1896@mail.com,Ivoirien,F,59,+225 07 56 94 60,0,11
CLI1898,Eric,Mensah,eric.mensah1897@mail.com,Autre,M,32,+225 07 27 63 88,0,5
CLI1899,Serge,Mensah,serge.mensah1898@mail.com,Ghaneeen,M,55,+225 07 22 45 98,0,1
CLI1900,Yao,Koné,yao.koné1899@mail.com,Ivoirien,M,42,+225 07 14 36 86,0,6
CLI1901,Yao,Bamba,yao.bamba1900@mail.com,Allemand,M,59,+225 07 68 82 72,0,5
CLI1902,Kofi,Koné,kofi.koné1901@mail.com,Ivoirien,M,44,+225 07 60 69 52,0,7
CLI1903,Jean,Kouassi,jean.kouassi1902@mail.com,Ghaneeen,M,28,+225 07 52 46 79,1,8
CLI1904,Moussa,Traore,moussa.traore1903@mail.com,Ivoirien,M,32,+225 07 43 36 24,0,14
CLI1905,Binta,Diallo,binta.diallo1904@mail.com,Senegalais,F,63,+225 07 42 93 45,0,1
CLI1906,Cheick,Sow,cheick.sow1905@mail.com,Ghaneeen,M,65,+225 07 86 95 21,0,12
CLI1907,Moussa,Kouassi,moussa.kouassi1906@mail.com,Autre,M,70,+225 07 27 43 33,0,6
CLI1908,Rokia,Bamba,rokia.bamba1907@mail.com,Autre,F,54,+225 07 70 28 13,1,11
CLI1909,Moussa,Diallo,moussa.diallo1908@mail.com,Allemand,M,52,+225 07 33 26 37,0,14
CLI1910,Clarisse,Koné,clarisse.koné1909@mail.com,Ivoirien,F,58,+225 07 89 57 46,0,12
CLI1911,Aida,Traore,aida.traore1910@mail.com,Ivoirien,F,71,+225 07 44 66 79,1,14
CLI1912,Kofi,Mensah,kofi.mensah1911@mail.com,Autre,M,47,+225 07 13 20 74,0,6
CLI1913,Adjoua,Mensah,adjoua.mensah1912@mail.com,Autre,F,51,+225 07 17 41 51,0,2
CLI1914,Adjoua,Traore,adjoua.traore1913@mail.com,Ivoirien,F,52,+225 07 90 14 97,0,2
CLI1915,Fatou,Kouassi,fatou.kouassi1914@mail.com,Ivoirien,F,58,+225 07 84 85 87,0,7
CLI1916,Rokia,Ndoye,rokia.ndoye1915@mail.com,Ghaneeen,F,57,+225 07 24 61 57,1,14
CLI1917,Adjoua,Diallo,adjoua.diallo1916@mail.com,Ivoirien,F,23,+225 07 58 59 62,0,6
CLI1918,Yao,Kouassi,yao.kouassi1917@mail.com,Ivoirien,M,24,+225 07 76 14 69,0,7
CLI1919,Moussa,Bamba,moussa.bamba1918@mail.com,Autre,M,45,+225 07 72 20 26,0,12
CLI1920,Sophie,Sow,sophie.sow1919@mail.com,Camerounais,F,40,+225 07 35 95 60,0,2
CLI1921,Adjoua,Traore,adjoua.traore1920@mail.com,Ivoirien,F,66,+225 07 90 10 83,0,13
CLI1922,Cheick,Ndoye,cheick.ndoye1921@mail.com,Ghaneeen,M,40,+225 07 27 73 16,0,9
CLI1923,Clarisse,Traore,clarisse.traore1922@mail.com,Senegalais,F,63,+225 07 98 45 35,0,3
CLI1924,Eric,Bamba,eric.bamba1923@mail.com,Camerounais,M,67,+225 07 98 35 24,0,3
CLI1925,Sophie,Sow,sophie.sow1924@mail.com,Allemand,F,53,+225 07 77 10 86,1,11
CLI1926,Rokia,Mensah,rokia.mensah1925@mail.com,Ivoirien,F,53,+225 07 97 60 47,0,10
CLI1927,Cheick,Camara,cheick.camara1926@mail.com,Ghaneeen,M,40,+225 07 95 36 40,0,3
CLI1928,Paul,Traore,paul.traore1927@mail.com,Britannique,M,51,+225 07 74 48 92,1,7
CLI1929,Eric,Kouassi,eric.kouassi1928@mail.com,Senegalais,M,67,+225 07 23 24 93,1,7
CLI1930,Eric,Nkomo,eric.nkomo1929@mail.com,Autre,M,51,+225 07 10 77 69,1,1
CLI1931,Paul,Mensah,paul.mensah1930@mail.com,Senegalais,M,58,+225 07 43 27 55,0,13
CLI1932,Cheick,Bamba,cheick.bamba1931@mail.com,Camerounais,M,54,+225 07 53 30 60,1,1
CLI1933,Luc,Bamba,luc.bamba1932@mail.com,Allemand,M,56,+225 07 40 74 42,0,11
CLI1934,Luc,Ndoye,luc.ndoye1933@mail.com,Ghaneeen,M,24,+225 07 12 57 95,0,9
CLI1935,Jean,Nkomo,jean.nkomo1934@mail.com,Allemand,M,43,+225 07 66 41 10,0,9
CLI1936,Rokia,Ndoye,rokia.ndoye1935@mail.com,Americain,F,38,+225 07 17 78 23,0,3
CLI1937,Clarisse,Bamba,clarisse.bamba1936@mail.com,Français,F,71,+225 07 65 95 68,1,1
CLI1938,Adjoua,Sow,adjoua.sow1937@mail.com,Ivoirien,F,55,+225 07 96 75 40,0,7
CLI1939,Clarisse,Koné,clarisse.koné1938@mail.com,Senegalais,F,56,+225 07 24 52 35,0,13
CLI1940,Clarisse,Kouassi,clarisse.kouassi1939@mail.com,Allemand,F,42,+225 07 83 72 92,0,11
CLI1941,Serge,Ndoye,serge.ndoye1940@mail.com,Ghaneeen,M,37,+225 07 69 73 64,0,10
CLI1942,Aminata,Traore,aminata.traore1941@mail.com,Ivoirien,F,31,+225 07 80 85 57,0,14
CLI1943,Yao,Traore,yao.traore1942@mail.com,Senegalais,M,66,+225 07 93 19 98,0,14
CLI1944,Moussa,Bamba,moussa.bamba1943@mail.com,Americain,M,58,+225 07 33 67 29,1,4
CLI1945,Ibrahim,Nkomo,ibrahim.nkomo1944@mail.com,Ivoirien,M,70,+225 07 50 15 80,0,4
CLI1946,Aminata,Koné,aminata.koné1945@mail.com,Ivoirien,F,61,+225 07 45 68 16,0,10
CLI1947,Aida,Ndoye,aida.ndoye1946@mail.com,Americain,F,66,+225 07 51 69 26,1,9
CLI1948,Cheick,Kouassi,cheick.kouassi1947@mail.com,Ivoirien,M,26,+225 07 13 21 93,0,3
CLI1949,Yao,Diallo,yao.diallo1948@mail.com,Americain,M,26,+225 07 49 52 33,0,13
CLI1950,Yao,Ndoye,yao.ndoye1949@mail.com,Camerounais,M,48,+225 07 89 92 17,1,9
CLI1951,Sophie,Kouassi,sophie.kouassi1950@mail.com,Autre,F,52,+225 07 91 33 86,0,9
CLI1952,Aida,Bamba,aida.bamba1951@mail.com,Camerounais,F,48,+225 07 46 50 56,0,7
CLI1953,Ibrahim,Nkomo,ibrahim.nkomo1952@mail.com,Allemand,M,39,+225 07 55 29 25,1,12
CLI1954,Moussa,Nkomo,moussa.nkomo1953@mail.com,Britannique,M,28,+225 07 39 32 28,0,6
CLI1955,Paul,Ndoye,paul.ndoye1954@mail.com,Ivoirien,M,31,+225 07 31 51 38,1,6
CLI1956,Moussa,Traore,moussa.traore1955@mail.com,Autre,M,49,+225 07 43 64 81,0,8
CLI1957,Sophie,Bamba,sophie.bamba1956@mail.com,Français,F,71,+225 07 98 11 84,0,11
CLI1958,Binta,Mensah,binta.mensah1957@mail.com,Ivoirien,F,40,+225 07 74 61 84,0,5
CLI1959,Moussa,Ndoye,moussa.ndoye1958@mail.com,Ivoirien,M,63,+225 07 25 86 29,1,4
CLI1960,Luc,Camara,luc.camara1959@mail.com,Ivoirien,M,52,+225 07 58 71 45,0,1
CLI1961,Cheick,Kouassi,cheick.kouassi1960@mail.com,Ivoirien,M,47,+225 07 43 89 80,1,3
CLI1962,Paul,Mensah,paul.mensah1961@mail.com,Senegalais,M,24,+225 07 73 65 51,0,9
CLI1963,Eric,Koné,eric.koné1962@mail.com,Autre,M,43,+225 07 62 61 94,0,13
CLI1964,Luc,Traore,luc.traore1963@mail.com,Camerounais,M,41,+225 07 77 97 81,0,2
CLI1965,Rokia,Koné,rokia.koné1964@mail.com,Ivoirien,F,28,+225 07 11 32 53,1,5
CLI1966,Luc,Sow,luc.sow1965@mail.com,Camerounais,M,51,+225 07 58 81 97,1,1
CLI1967,Ibrahim,Traore,ibrahim.traore1966@mail.com,Ivoirien,M,40,+225 07 40 72 32,0,12
CLI1968,Paul,Diallo,paul.diallo1967@mail.com,Britannique,M,69,+225 07 55 19 72,0,6
CLI1969,Ibrahim,Ndoye,ibrahim.ndoye1968@mail.com,Ivoirien,M,36,+225 07 34 98 34,0,4
CLI1970,Marie,Camara,marie.camara1969@mail.com,Americain,F,52,+225 07 89 82 12,0,6
CLI1971,Cheick,Sow,cheick.sow1970@mail.com,Senegalais,M,38,+225 07 89 25 85,0,3
CLI1972,Rokia,Ndoye,rokia.ndoye1971@mail.com,Ivoirien,F,35,+225 07 41 97 75,0,12
CLI1973,Marie,Bamba,marie.bamba1972@mail.com,Français,F,53,+225 07 69 84 97,0,10
CLI1974,Cheick,Ndoye,cheick.ndoye1973@mail.com,Camerounais,M,59,+225 07 97 72 94,0,11
CLI1975,Aminata,Kouassi,aminata.kouassi1974@mail.com,Americain,F,66,+225 07 26 98 41,0,7
CLI1976,Awa,Koné,awa.koné1975@mail.com,Ghaneeen,F,59,+225 07 58 73 17,0,12
CLI1977,Kofi,Nkomo,kofi.nkomo1976@mail.com,Americain,M,36,+225 07 63 62 22,0,12
CLI1978,Jean,Traore,jean.traore1977@mail.com,Camerounais,M,66,+225 07 44 67 25,0,13
CLI1979,Aminata,Camara,aminata.camara1978@mail.com,Ivoirien,F,46,+225 07 41 77 74,0,10
CLI1980,Aminata,Traore,aminata.traore1979@mail.com,Ivoirien,F,44,+225 07 43 31 46,1,4
CLI1981,Serge,Diallo,serge.diallo1980@mail.com,Camerounais,M,40,+225 07 66 43 22,0,9
CLI1982,Ibrahim,Diallo,ibrahim.diallo1981@mail.com,Senegalais,M,48,+225 07 55 49 77,0,12
CLI1983,Moussa,Ndoye,moussa.ndoye1982@mail.com,Americain,M,39,+225 07 17 49 98,0,11
CLI1984,Fatou,Diallo,fatou.diallo1983@mail.com,Senegalais,F,55,+225 07 60 77 18,0,2
CLI1985,Ibrahim,Mensah,ibrahim.mensah1984@mail.com,Allemand,M,43,+225 07 28 13 53,1,1
CLI1986,Kofi,Kouassi,kofi.kouassi1985@mail.com,Ivoirien,M,59,+225 07 79 31 53,1,4
CLI1987,Adjoua,Kouassi,adjoua.kouassi1986@mail.com,Senegalais,F,69,+225 07 74 90 36,0,3
CLI1988,Awa,Mensah,awa.mensah1987@mail.com,Americain,F,38,+225 07 82 78 74,0,4
CLI1989,Rokia,Sow,rokia.sow1988@mail.com,Ivoirien,F,24,+225 07 38 17 19,1,3
CLI1990,Paul,Diallo,paul.diallo1989@mail.com,Senegalais,M,25,+225 07 97 51 80,0,4
CLI1991,Kofi,Bamba,kofi.bamba1990@mail.com,Americain,M,55,+225 07 56 28 30,0,1
CLI1992,Binta,Sow,binta.sow1991@mail.com,Ghaneeen,F,31,+225 07 48 25 59,1,5
CLI1993,Binta,Diallo,binta.diallo1992@mail.com,Americain,F,47,+225 07 26 66 93,0,12
CLI1994,Luc,Mensah,luc.mensah1993@mail.com,Camerounais,M,68,+225 07 70 32 54,0,12
CLI1995,Rokia,Koné,rokia.koné1994@mail.com,Britannique,F,30,+225 07 22 43 81,1,13
CLI1996,Kofi,Camara,kofi.camara1995@mail.com,Allemand,M,42,+225 07 44 82 43,0,9
CLI1997,Kofi,Bamba,kofi.bamba1996@mail.com,Autre,M,52,+225 07 41 89 16,0,7
CLI1998,Cheick,Ndoye,cheick.ndoye1997@mail.com,Ivoirien,M,30,+225 07 46 32 56,0,4
CLI1999,Cheick,Koné,cheick.koné1998@mail.com,Ghaneeen,M,26,+225 07 77 16 50,0,4
CLI2000,Serge,Koné,serge.koné1999@mail.com,Ivoirien,M,24,+225 07 76 89 60,0,1
CLI2001,Aminata,Nkomo,aminata.nkomo2000@mail.com,Ivoirien,F,44,+225 07 14 38 98,0,8
CLI2002,Kofi,Mensah,kofi.mensah2001@mail.com,Senegalais,M,51,+225 07 93 29 97,0,4
CLI2003,Cheick,Traore,cheick.traore2002@mail.com,Ghaneeen,M,52,+225 07 38 80 11,0,8
CLI2004,Eric,Sow,eric.sow2003@mail.com,Senegalais,M,52,+225 07 76 90 29,0,7
