id_client,nom,prenom,sexe,age,ville,code_offre,date_souscription,date_resiliation,statut
CL04461,TECHER,Juliette,F,51,Korhogo,SENIOR,2023-09-21,2025-04-12,resilie
CL04462,VALENTIN,Adèle,F,33,Abidjan,SENIOR,2022-09-14,,actif
CL04463,BOULANGER,Amélie,F,27,Abidjan,PULSE,2024-09-12,2025-02-06,resilie
CL04464,BÈGUE,Stéphanie,F,24,Yamoussoukro,ETUDIANT,2023-05-06,,actif
CL04465,GERMAIN,Roland,M,42,Abidjan,PREMIUM,2023-07-18,2025-07-30,resilie
CL04466,DUMONT,Franck,M,51,Abidjan,ETUDIANT,2022-05-20,,actif
CL04467,ROUSSEAU,Lorraine,F,50,Abidjan,ETUDIANT,2023-03-28,2025-11-25,resilie
CL04468,BRETON,Antoine,M,48,Abidjan,CONNECT,2022-03-13,2025-03-18,resilie
CL04469,BERNIER,Auguste,M,33,San-Pedro,CONNECT,2024-05-04,2024-08-15,resilie
CL04470,LÉVY,Monique,F,55,Abidjan,ETUDIANT,2025-09-16,2025-12-23,resilie
CL04471,MORIN,Luc,M,52,Abidjan,PULSE,2024-09-18,2025-05-02,resilie
CL04472,ADAM,Dorothée,F,18,Bouake,PULSE,2023-07-21,,actif
CL04473,DUPUIS,Noémi,F,38,Abidjan,PREMIUM,2023-05-06,,actif
CL04474,BLANC,Aimée,F,39,Bouake,PULSE,2025-09-03,2025-12-20,resilie
CL04475,GUILLAUME,Édouard,M,25,Bouake,PREMIUM,2025-02-28,,actif
CL04476,CHEVALLIER,Luc,M,18,Abidjan,PRO,2023-04-30,,actif
CL04477,JACQUET,Colette,F,42,Yamoussoukro,CONNECT,2023-08-20,,actif
CL04478,MATHIEU,Henri,M,53,San-Pedro,CONNECT,2024-08-02,,actif
CL04479,MARIN,Philippine,F,36,Abidjan,CONNECT,2024-02-14,,actif
CL04480,GUYON,Honoré,M,52,Abidjan,PREMIUM,2025-02-12,,actif
CL04481,POTTIER,Thibaut,M,51,Bouake,PREMIUM,2025-08-12,,actif
CL04482,PAYET,Martine,F,32,Abidjan,SENIOR,2025-04-13,,actif
CL04483,CHARTIER,Benoît,M,40,Abidjan,CONNECT,2023-12-23,,actif
CL04484,TESSIER,Émilie,F,41,Abidjan,CONNECT,2024-10-19,,actif
CL04485,CAMUS,Maurice,M,36,Bouake,CONNECT,2024-01-18,,actif
CL04486,CHEVALLIER,Thérèse,F,18,Abidjan,ETUDIANT,2025-05-28,2025-09-30,resilie
CL04487,ROYER,Roland,M,36,Abidjan,PULSE,2024-01-15,,actif
CL04488,BRUNEL,Marcel,M,30,Abidjan,PRO,2025-01-19,,actif
CL04489,ROBIN,Pauline,F,47,Abidjan,PULSE,2022-04-08,2025-10-02,resilie
CL04490,TESSIER,Éléonore,F,30,Bouake,PULSE,2025-05-21,2025-09-28,resilie
CL04491,GAY,Pénélope,F,26,Abidjan,PRO,2023-03-08,,actif
CL04492,MORIN,Alphonse,M,40,Korhogo,CONNECT,2022-06-27,,actif
CL04493,BLANCHET,Marianne,F,27,Yamoussoukro,PREMIUM,2024-11-02,,actif
CL04494,BARTHELEMY,Hélène,F,40,Abidjan,PULSE,2025-04-03,2025-11-19,resilie
CL04495,JOURDAN,Colette,F,29,Abidjan,PREMIUM,2023-04-20,,actif
CL04496,COSTA,Rémy,M,20,Korhogo,PULSE,2024-10-08,2025-07-16,resilie
CL04497,LOMBARD,Tristan,M,66,San-Pedro,CONNECT,2024-12-17,,actif
CL04498,HARDY,Augustin,M,52,Abidjan,CONNECT,2023-04-04,,actif
CL04499,CHARPENTIER,Nicolas,M,25,Bouake,PULSE,2022-08-16,2025-10-21,resilie
CL04500,NGUYEN,Augustin,M,32,Abidjan,PULSE,2022-11-25,,actif
CL04501,MARTEL,Lucy,F,26,Bouake,PULSE,2022-01-12,,actif
CL04502,GÉRARD,Charlotte,F,18,Abidjan,PULSE,2024-10-21,2025-02-24,resilie
CL04503,POTTIER,Henri,M,43,Korhogo,ETUDIANT,2023-05-21,,actif
CL04504,MENARD,Raymond,M,70,Korhogo,PULSE,2023-03-15,,actif
CL04505,LAUNAY,Lucie,F,40,Abidjan,PULSE,2023-02-06,2024-02-01,resilie
CL04506,COLAS,André,M,21,Abidjan,ETUDIANT,2022-09-15,2025-11-27,resilie
CL04507,COURTOIS,Astrid,F,29,San-Pedro,CONNECT,2022-05-28,,actif
CL04508,LAMBERT,Catherine,F,46,Yamoussoukro,CONNECT,2024-05-24,,actif
CL04509,GROS,Marcel,M,31,Abidjan,CONNECT,2022-02-01,,actif
CL04510,PASQUIER,Benoît,M,20,Abidjan,SENIOR,2023-12-14,,actif
CL04511,BARTHELEMY,Jeannine,F,23,Abidjan,CONNECT,2023-09-25,,actif
CL04512,MONNIER,Gilbert,M,25,Abidjan,PRO,2025-08-03,,actif
CL04513,MARY,Audrey,F,67,Bouake,PULSE,2024-10-13,,actif
CL04514,LECOQ,Philippe,M,39,Bouake,ETUDIANT,2023-10-27,,actif
CL04515,DURAND,Bertrand,M,33,Korhogo,CONNECT,2024-09-06,,actif
CL04516,TRAORE,Vincent,M,30,Abidjan,SENIOR,2025-01-18,,actif
CL04517,PINTO,Emmanuel,M,55,San-Pedro,PREMIUM,2025-04-27,,actif
CL04518,VIDAL,Louis,M,18,Abidjan,PULSE,2024-10-11,,actif
CL04519,LAMBERT,Augustin,M,50,San-Pedro,SENIOR,2022-03-31,,actif
CL04520,DELATTRE,Lucy,F,33,San-Pedro,CONNECT,2024-09-09,,actif
CL04521,BOUVIER,Susanne,F,54,Yamoussoukro,CONNECT,2022-06-29,,actif
CL04522,BOULAY,Stéphanie,F,29,Abidjan,ETUDIANT,2024-07-30,,actif
CL04523,FERRAND,Gilles,M,18,Bouake,PREMIUM,2023-05-20,,actif
CL04524,LEBLANC,Éric,M,24,Abidjan,ETUDIANT,2022-03-22,,actif
CL04525,LECOMTE,Éric,M,21,Abidjan,PREMIUM,2023-03-30,,actif
CL04526,CHEVALIER,Josette,F,25,Korhogo,ETUDIANT,2022-02-01,,actif
CL04527,MAILLET,Catherine,F,35,Abidjan,ETUDIANT,2024-11-12,,actif
CL04528,GAY,Agnès,F,23,Bouake,SENIOR,2024-08-16,,actif
CL04529,THOMAS,Louis,M,32,Abidjan,PULSE,2025-01-12,,actif
CL04530,FERREIRA,Agathe,F,18,Bouake,CONNECT,2023-06-13,,actif
CL04531,PICARD,Victor,M,18,Abidjan,CONNECT,2023-01-02,,actif
CL04532,MARTEL,Michel,M,22,Abidjan,PULSE,2022-12-10,2025-09-07,resilie
CL04533,JACQUOT,Luc,M,18,Abidjan,PULSE,2024-06-02,2024-11-18,resilie
CL04534,DESCAMPS,Véronique,F,20,Abidjan,PREMIUM,2023-02-22,,actif
CL04535,BAILLY,Maryse,F,50,Abidjan,CONNECT,2022-01-22,,actif
CL04536,BLOT,Nicole,F,41,Yamoussoukro,CONNECT,2024-02-21,2024-11-24,resilie
CL04537,HERNANDEZ,Aurore,F,25,Abidjan,PRO,2023-12-08,,actif
CL04538,MARCHAND,Daniel,M,58,Abidjan,CONNECT,2023-04-24,,actif
CL04539,GARCIA,Élisabeth,F,25,Abidjan,CONNECT,2022-08-06,2024-05-15,resilie
CL04540,MARIE,Agnès,F,18,Yamoussoukro,PRO,2024-06-26,,actif
CL04541,GRENIER,Étienne,M,18,San-Pedro,PREMIUM,2022-02-22,,actif
CL04542,MICHEL,François,M,55,Yamoussoukro,PULSE,2025-08-03,,actif
CL04543,LEDUC,Victor,M,49,Abidjan,PREMIUM,2024-09-07,2025-07-17,resilie
CL04544,RODRIGUES,Victor,M,32,Bouake,ETUDIANT,2022-05-28,2024-09-26,resilie
CL04545,GUILLOT,Martin,M,42,Abidjan,PREMIUM,2024-09-09,,actif
CL04546,TOUSSAINT,Élisabeth,F,18,Yamoussoukro,PULSE,2022-10-19,2024-06-14,resilie
CL04547,FERNANDEZ,Madeleine,F,22,Abidjan,CONNECT,2025-03-24,2025-08-11,resilie
CL04548,PIRES,Nicolas,M,58,Abidjan,CONNECT,2025-09-23,,actif
CL04549,CARON,Noël,M,54,Yamoussoukro,CONNECT,2025-02-25,,actif
CL04550,BRIAND,Aimée,F,24,Abidjan,ETUDIANT,2025-09-16,2025-12-28,resilie
CL04551,FERREIRA,Danielle,F,26,Bouake,CONNECT,2025-03-02,2025-07-21,resilie
CL04552,BRUNET,Simone,F,41,Abidjan,ETUDIANT,2023-09-18,2025-12-19,resilie
CL04553,VALLÉE,Noël,M,23,Korhogo,ETUDIANT,2022-02-02,,actif
CL04554,LEFEBVRE,Stéphanie,F,32,Bouake,CONNECT,2022-08-29,,actif
CL04555,MARY,Gérard,M,18,Abidjan,CONNECT,2025-04-24,,actif
CL04556,RENAUD,William,M,35,Abidjan,PULSE,2022-10-18,2024-09-06,resilie
CL04557,COLAS,Louis,M,46,Abidjan,CONNECT,2023-03-24,2025-05-01,resilie
CL04558,ROUX,Jacques,M,42,Abidjan,PULSE,2024-09-17,2025-03-14,resilie
CL04559,PETIT,Bernard,M,38,Yamoussoukro,CONNECT,2025-02-16,,actif
CL04560,LOMBARD,Philippine,F,18,Abidjan,PULSE,2022-11-06,,actif
CL04561,LEGROS,Virginie,F,25,Yamoussoukro,CONNECT,2022-05-30,,actif
CL04562,GALLET,Luce,F,51,Yamoussoukro,ETUDIANT,2025-03-15,2025-11-20,resilie
CL04563,DA SILVA,Patrick,M,34,Abidjan,PULSE,2025-07-15,,actif
CL04564,ALEXANDRE,Véronique,F,45,Korhogo,CONNECT,2023-07-02,,actif
CL04565,BLANCHET,Théodore,M,31,Abidjan,CONNECT,2022-04-08,,actif
CL04566,PAGES,Thibault,M,19,Bouake,CONNECT,2022-03-08,2025-01-17,resilie
CL04567,POTIER,Patrick,M,42,Abidjan,PRO,2024-07-20,,actif
CL04568,GRONDIN,Anne,F,40,Abidjan,PULSE,2022-09-28,,actif
CL04569,EVRARD,Alain,M,29,Abidjan,SENIOR,2025-08-26,,actif
CL04570,BRIAND,Margaux,F,22,Abidjan,CONNECT,2023-05-20,,actif
CL04571,LENOIR,Arthur,M,18,Bouake,PULSE,2024-10-25,,actif
CL04572,ROYER,Tristan,M,27,Yamoussoukro,CONNECT,2025-05-23,2025-09-06,resilie
CL04573,DELATTRE,Thérèse,F,56,San-Pedro,ETUDIANT,2022-11-05,,actif
CL04574,FERREIRA,Virginie,F,43,Bouake,CONNECT,2024-02-06,,actif
CL04575,LOISEAU,Tristan,M,56,San-Pedro,PULSE,2024-08-19,,actif
CL04576,PERROT,Maurice,M,34,Abidjan,PRO,2023-09-24,,actif
CL04577,ROCHER,Martin,M,18,Abidjan,CONNECT,2023-10-04,,actif
CL04578,LEFEBVRE,Édouard,M,23,Korhogo,CONNECT,2024-11-23,,actif
CL04579,HERVÉ,Élise,F,26,Abidjan,CONNECT,2024-08-29,,actif
CL04580,LELIÈVRE,Jérôme,M,27,Abidjan,PULSE,2023-12-13,,actif
CL04581,NAVARRO,Hortense,F,49,Abidjan,CONNECT,2023-06-10,,actif
CL04582,GUILLOU,Frédéric,M,46,Korhogo,CONNECT,2023-08-25,,actif
CL04583,COSTE,Maggie,F,30,Yamoussoukro,PRO,2023-10-14,,actif
CL04584,MARION,Vincent,M,55,Bouake,ETUDIANT,2023-05-16,,actif
CL04585,BIGOT,Christophe,M,35,Abidjan,CONNECT,2023-09-30,2024-12-09,resilie
CL04586,COUSIN,Léon,M,43,Yamoussoukro,PREMIUM,2023-08-04,,actif
CL04587,DELATTRE,Yves,M,18,Abidjan,PRO,2025-09-21,,actif
CL04588,GUIBERT,Maryse,F,45,Bouake,PULSE,2023-09-07,2025-12-03,resilie
CL04589,GEORGES,Édouard,M,26,Abidjan,CONNECT,2025-01-26,,actif
CL04590,LOISEAU,Françoise,F,25,Abidjan,PULSE,2024-08-15,,actif
CL04591,CARRE,Aurore,F,33,San-Pedro,ETUDIANT,2022-09-08,,actif
CL04592,MARTINEAU,Olivier,M,38,Abidjan,PREMIUM,2025-08-10,,actif
CL04593,DUMONT,Emmanuel,M,42,Abidjan,ETUDIANT,2023-01-20,,actif
CL04594,BOURGEOIS,Édouard,M,20,Abidjan,PRO,2024-02-17,,actif
CL04595,SEGUIN,Patrick,M,48,Abidjan,CONNECT,2023-07-19,,actif
CL04596,ROUSSEL,Marc,M,18,Bouake,SENIOR,2025-01-15,,actif
CL04597,TEIXEIRA,Henri,M,51,Abidjan,CONNECT,2025-06-05,2025-09-18,resilie
CL04598,HUET,François,M,40,San-Pedro,CONNECT,2025-02-11,,actif
CL04599,PASCAL,Anaïs,F,28,Abidjan,PREMIUM,2022-05-27,,actif
CL04600,MOREAU,Joseph,M,34,Bouake,CONNECT,2024-10-20,,actif
CL04601,BERTIN,Joseph,M,31,Abidjan,CONNECT,2024-11-22,,actif
CL04602,LABBÉ,Constance,F,18,San-Pedro,PRO,2023-07-09,2025-03-13,resilie
CL04603,ROGER,Philippe,M,57,Abidjan,PREMIUM,2025-05-14,2025-12-01,resilie
CL04604,DAVID,Arthur,M,31,Abidjan,CONNECT,2023-10-14,2024-07-15,resilie
CL04605,MARQUES,Philippine,F,31,Abidjan,PREMIUM,2024-01-21,,actif
CL04606,NOËL,Henriette,F,29,Abidjan,CONNECT,2022-04-05,,actif
CL04607,MATHIEU,Roger,M,29,Korhogo,CONNECT,2022-08-19,,actif
CL04608,HUBERT,Patrick,M,35,Abidjan,CONNECT,2022-09-28,,actif
CL04609,POIRIER,Jean,M,31,Bouake,CONNECT,2023-03-06,2025-11-07,resilie
CL04610,MONNIER,Amélie,F,23,Abidjan,PULSE,2022-01-31,2025-10-01,resilie
CL04611,PIRES,Roger,M,28,Yamoussoukro,PULSE,2023-08-16,,actif
CL04612,DA COSTA,Clémence,F,30,Bouake,CONNECT,2023-04-07,,actif
CL04613,BLOT,Pierre,M,42,Abidjan,CONNECT,2025-02-15,,actif
CL04614,TEXIER,Caroline,F,18,Bouake,CONNECT,2022-11-17,2025-08-21,resilie
CL04615,MUNOZ,André,M,41,Bouake,PULSE,2023-04-06,2025-01-27,resilie
CL04616,NAVARRO,Suzanne,F,18,Abidjan,PULSE,2025-01-24,,actif
CL04617,FAIVRE,Cécile,F,37,San-Pedro,ETUDIANT,2022-07-16,,actif
CL04618,GAUTIER,Thibault,M,18,Abidjan,CONNECT,2024-10-02,2025-05-06,resilie
CL04619,BOURDON,Bernard,M,18,Yamoussoukro,PRO,2023-04-08,,actif
CL04620,GUILBERT,Alice,F,37,San-Pedro,PULSE,2023-01-01,,actif
CL04621,GUILLOU,Bernard,M,42,Bouake,ETUDIANT,2022-08-18,2025-11-18,resilie
CL04622,BRUN,Thomas,M,27,Abidjan,CONNECT,2024-06-20,,actif
CL04623,LEMAIRE,François,M,27,Abidjan,CONNECT,2024-07-12,2024-11-30,resilie
CL04624,ÉTIENNE,Constance,F,35,Abidjan,PULSE,2024-04-26,,actif
CL04625,PETITJEAN,William,M,27,San-Pedro,CONNECT,2022-11-14,,actif
CL04626,NEVEU,Matthieu,M,64,Abidjan,SENIOR,2025-06-23,,actif
CL04627,LEDOUX,Claude,F,28,Abidjan,PULSE,2025-01-23,,actif
CL04628,DIDIER,Capucine,F,37,Abidjan,ETUDIANT,2024-10-13,,actif
CL04629,BRUNET,Tristan,M,25,Bouake,SENIOR,2023-11-01,2025-07-02,resilie
CL04630,MARCHAL,Jacques,M,57,Bouake,PRO,2024-07-04,,actif
CL04631,DOS SANTOS,Charles,M,45,Korhogo,PULSE,2022-11-02,,actif
CL04632,RENAUD,Matthieu,M,40,Abidjan,PREMIUM,2022-12-21,,actif
CL04633,LEGROS,Adèle,F,42,Abidjan,CONNECT,2023-04-02,,actif
CL04634,MOULIN,Noël,M,18,Abidjan,CONNECT,2023-07-26,,actif
CL04635,LEBLANC,Guy,M,28,Abidjan,PULSE,2023-04-28,,actif
CL04636,BODIN,Émile,M,18,Abidjan,PULSE,2022-03-01,,actif
CL04637,CLÉMENT,Juliette,F,53,Abidjan,PULSE,2025-08-24,,actif
CL04638,GUICHARD,Marc,M,39,Yamoussoukro,PULSE,2022-02-24,,actif
CL04639,ALVES,Thomas,M,34,Abidjan,PULSE,2024-01-17,,actif
CL04640,CHARTIER,Gérard,M,34,Abidjan,PULSE,2024-06-22,,actif
CL04641,FERNANDES,Rémy,M,35,Abidjan,PREMIUM,2022-07-13,,actif
CL04642,DE OLIVEIRA,Gabriel,M,55,Abidjan,CONNECT,2023-04-24,,actif
CL04643,DOS SANTOS,Marcel,M,37,Korhogo,PULSE,2024-09-17,2025-04-07,resilie
CL04644,PASQUIER,Odette,F,18,Abidjan,PULSE,2022-03-26,,actif
CL04645,ALBERT,Raymond,M,24,Yamoussoukro,ETUDIANT,2022-04-19,,actif
CL04646,NORMAND,Maryse,F,18,Abidjan,CONNECT,2022-12-02,2025-12-13,resilie
CL04647,MARTINEZ,Simone,F,38,Abidjan,PULSE,2023-06-07,2024-09-18,resilie
CL04648,RODRIGUES,Aimé,M,65,Abidjan,CONNECT,2022-11-12,,actif
CL04649,WAGNER,Raymond,M,42,Abidjan,PULSE,2023-08-04,,actif
CL04650,MULLER,Aurélie,F,44,San-Pedro,CONNECT,2023-04-25,,actif
CL04651,MAILLOT,Margaux,F,69,San-Pedro,PULSE,2024-12-12,2025-04-28,resilie
CL04652,MARÉCHAL,Danielle,F,57,Abidjan,CONNECT,2025-03-28,,actif
CL04653,GAY,Anne,F,28,Yamoussoukro,ETUDIANT,2023-08-24,,actif
CL04654,CARLIER,Alfred,M,20,Abidjan,CONNECT,2022-12-20,,actif
CL04655,PELTIER,Clémence,F,32,Abidjan,CONNECT,2025-05-29,,actif
CL04656,BRUNEAU,Andrée,F,45,Abidjan,CONNECT,2022-08-06,,actif
CL04657,LEFORT,Lucie,F,29,Korhogo,CONNECT,2025-01-08,2025-11-30,resilie
CL04658,HUMBERT,Luc,M,33,Abidjan,SENIOR,2023-01-12,2024-07-10,resilie
CL04659,BAZIN,Madeleine,F,28,Yamoussoukro,PULSE,2022-01-28,2024-06-24,resilie
CL04660,MACE,Hugues,M,28,Yamoussoukro,PULSE,2024-11-27,,actif
CL04661,BARRE,Adrienne,F,34,Abidjan,PRO,2024-03-27,,actif
CL04662,GUYOT,Claudine,F,26,Bouake,ETUDIANT,2024-08-28,2025-02-01,resilie
CL04663,BONNIN,Océane,F,25,Yamoussoukro,PREMIUM,2025-06-11,,actif
CL04664,COHEN,Tristan,M,41,Bouake,ETUDIANT,2024-08-15,2025-02-10,resilie
CL04665,LECLERC,Simone,F,18,Bouake,PULSE,2023-06-03,2025-09-12,resilie
CL04666,ROCHER,Marie,F,68,Abidjan,CONNECT,2022-05-28,,actif
CL04667,DELAHAYE,Océane,F,32,Abidjan,CONNECT,2022-01-12,,actif
CL04668,DIALLO,Eugène,M,32,Abidjan,PRO,2024-03-29,,actif
CL04669,HERNANDEZ,Augustin,M,30,Abidjan,PREMIUM,2024-12-21,,actif
CL04670,DA SILVA,René,M,18,Abidjan,SENIOR,2025-06-04,,actif
CL04671,DANIEL,Léon,M,32,Abidjan,PRO,2023-06-09,,actif
CL04672,PAGES,Christophe,M,45,Bouake,ETUDIANT,2022-12-18,,actif
CL04673,DIJOUX,Richard,M,48,Bouake,PREMIUM,2022-09-26,,actif
CL04674,JACQUET,Frédérique,F,27,Abidjan,PRO,2022-06-10,,actif
CL04675,MORIN,Pierre,M,31,Bouake,CONNECT,2023-09-14,2025-02-26,resilie
CL04676,COURTOIS,Honoré,M,37,Korhogo,CONNECT,2024-02-19,,actif
CL04677,DIJOUX,Marianne,F,25,Bouake,PULSE,2023-10-17,,actif
CL04678,BOULAY,Constance,F,18,Bouake,ETUDIANT,2023-03-28,,actif
CL04679,SIMON,Alix,F,38,Abidjan,PULSE,2024-07-20,,actif
CL04680,GIMENEZ,Josette,F,29,Yamoussoukro,CONNECT,2025-09-01,,actif
CL04681,GUILLOT,Henri,M,43,Abidjan,ETUDIANT,2023-05-26,2024-08-20,resilie
CL04682,PAGES,Marcel,M,45,Abidjan,CONNECT,2023-06-12,,actif
CL04683,BODIN,Bertrand,M,19,Korhogo,CONNECT,2024-08-20,,actif
CL04684,FOUCHER,Anne,F,40,Abidjan,ETUDIANT,2024-08-16,2024-12-10,resilie
CL04685,GUICHARD,Josette,F,57,Abidjan,ETUDIANT,2022-11-05,,actif
CL04686,TECHER,Claude,F,44,Abidjan,PULSE,2023-09-08,,actif
CL04687,MONNIER,Charles,M,22,Bouake,CONNECT,2024-08-20,,actif
CL04688,ROUSSEAU,Victor,M,33,Abidjan,PULSE,2022-06-19,,actif
CL04689,DENIS,Maurice,M,45,Abidjan,CONNECT,2024-11-25,,actif
CL04690,LÉGER,Adèle,F,41,Abidjan,PREMIUM,2024-09-18,2025-06-04,resilie
CL04691,DE SOUSA,Maggie,F,33,Bouake,ETUDIANT,2023-10-08,,actif
CL04692,HUET,Hortense,F,29,Abidjan,PRO,2022-02-02,,actif
CL04693,MARTY,Lucy,F,43,Abidjan,PULSE,2025-03-06,2025-06-10,resilie
CL04694,JACQUET,Christine,F,36,San-Pedro,PULSE,2025-07-25,,actif
CL04695,DELANNOY,Michelle,F,31,Abidjan,CONNECT,2024-07-17,,actif
CL04696,DIJOUX,Gérard,M,49,Abidjan,PREMIUM,2023-12-22,,actif
CL04697,DUVAL,Isaac,M,32,Abidjan,PREMIUM,2024-02-03,2025-10-14,resilie
CL04698,BLONDEL,Élise,F,62,San-Pedro,PREMIUM,2024-06-26,,actif
CL04699,MERLE,Jules,M,27,San-Pedro,CONNECT,2024-11-28,2025-12-03,resilie
CL04700,DE SOUSA,Capucine,F,41,Abidjan,ETUDIANT,2022-11-21,,actif
CL04701,CARON,Marcel,M,36,Abidjan,PULSE,2023-11-18,,actif
CL04702,BOUCHET,Augustin,M,40,Abidjan,ETUDIANT,2025-08-03,2025-11-10,resilie
CL04703,MORIN,Anne,F,37,Abidjan,ETUDIANT,2022-07-20,,actif
CL04704,LAMY,Christophe,M,29,Korhogo,CONNECT,2024-03-28,,actif
CL04705,OLLIVIER,Frédérique,F,50,Abidjan,PREMIUM,2023-09-23,2024-05-16,resilie
CL04706,COHEN,Astrid,F,26,Bouake,PULSE,2024-05-16,,actif
CL04707,LEMAÎTRE,Yves,M,28,Korhogo,PULSE,2022-11-17,,actif
CL04708,LAINE,Luc,M,40,Yamoussoukro,PULSE,2023-03-18,2024-03-08,resilie
CL04709,PRUVOST,Nicole,F,18,Yamoussoukro,CONNECT,2022-03-28,,actif
CL04710,AUBRY,Stéphane,M,18,San-Pedro,PULSE,2022-05-26,2024-06-18,resilie
CL04711,DIDIER,Timothée,M,49,Abidjan,CONNECT,2022-09-01,2025-04-15,resilie
CL04712,BRIAND,Matthieu,M,45,Abidjan,CONNECT,2025-06-27,,actif
CL04713,LAGARDE,Patrick,M,50,Abidjan,PREMIUM,2024-08-28,,actif
CL04714,FOUCHER,Marc,M,18,Korhogo,CONNECT,2025-04-06,,actif
CL04715,GONCALVES,David,M,24,San-Pedro,PULSE,2025-07-27,,actif
CL04716,BODIN,Charlotte,F,36,Bouake,SENIOR,2025-05-02,,actif
CL04717,VALLÉE,Michel,M,55,Abidjan,PULSE,2025-05-11,,actif
CL04718,DUMONT,Célina,F,43,Yamoussoukro,PULSE,2023-04-19,,actif
CL04719,LEMONNIER,Franck,M,32,Abidjan,CONNECT,2024-09-26,,actif
CL04720,PINEAU,Noël,M,35,Abidjan,CONNECT,2024-10-28,,actif
CL04721,DAVID,Édouard,M,18,Abidjan,CONNECT,2022-04-26,,actif
CL04722,VAILLANT,Julien,M,29,Bouake,PULSE,2023-06-22,2024-05-31,resilie
CL04723,LEMAIRE,Odette,F,34,Abidjan,CONNECT,2023-04-04,,actif
CL04724,MASSON,Célina,F,38,San-Pedro,PULSE,2024-08-18,,actif
CL04725,LEMAÎTRE,Luce,F,41,Abidjan,ETUDIANT,2025-01-25,,actif
CL04726,FOURNIER,Raymond,M,60,Abidjan,PULSE,2024-04-08,,actif
CL04727,BRUNET,Charles,M,40,San-Pedro,PREMIUM,2023-09-15,2024-06-15,resilie
CL04728,GUICHARD,Honoré,M,49,Yamoussoukro,ETUDIANT,2025-09-29,2025-12-30,resilie
CL04729,BESSON,Madeleine,F,24,Abidjan,PULSE,2024-06-21,,actif
CL04730,COUSIN,Patrick,M,36,Yamoussoukro,CONNECT,2022-11-22,,actif
CL04731,LEROY,Claire,F,18,Bouake,PREMIUM,2023-11-25,,actif
CL04732,BLANCHARD,Paulette,F,40,Bouake,ETUDIANT,2023-10-03,2025-05-18,resilie
CL04733,ROUSSEAU,Honoré,M,52,Abidjan,PULSE,2025-04-30,2025-11-16,resilie
CL04734,JACQUET,Gabrielle,F,18,Bouake,CONNECT,2023-08-20,,actif
CL04735,VIDAL,Victoire,F,51,Abidjan,PULSE,2023-11-30,2025-01-27,resilie
CL04736,BERNARD,Charles,M,27,Abidjan,ETUDIANT,2022-06-29,2024-03-25,resilie
CL04737,LÉVY,Marine,F,34,Abidjan,ETUDIANT,2022-11-14,,actif
CL04738,MERCIER,Alphonse,M,35,Bouake,ETUDIANT,2022-07-19,,actif
CL04739,DELATTRE,Valérie,F,25,Abidjan,PULSE,2022-04-26,2024-06-30,resilie
CL04740,BAUDRY,Marcelle,F,52,Abidjan,PRO,2022-10-11,,actif
CL04741,MORENO,Maurice,M,38,Abidjan,PULSE,2024-01-12,,actif
CL04742,MARQUES,Michelle,F,41,Abidjan,CONNECT,2022-04-03,2024-11-13,resilie
CL04743,OLLIVIER,Thibaut,M,66,Abidjan,SENIOR,2022-08-03,2025-08-19,resilie
CL04744,PAYET,Christine,F,23,Abidjan,ETUDIANT,2022-04-01,,actif
CL04745,BODIN,Suzanne,F,18,Yamoussoukro,PREMIUM,2022-12-25,,actif
CL04746,SAMSON,Maurice,M,35,Abidjan,CONNECT,2022-08-19,,actif
CL04747,MARTINEAU,Maurice,M,37,San-Pedro,PULSE,2025-06-24,,actif
CL04748,GÉRARD,Marguerite,F,24,Abidjan,ETUDIANT,2025-06-18,2025-09-24,resilie
CL04749,BLANC,Thierry,M,46,Abidjan,CONNECT,2025-06-05,,actif
CL04750,CHARTIER,Odette,F,18,Abidjan,PULSE,2025-08-20,,actif
CL04751,CHEVALLIER,Hortense,F,45,Bouake,PULSE,2024-10-23,,actif
CL04752,DELAUNAY,Jean,M,50,Abidjan,ETUDIANT,2022-03-17,,actif
CL04753,GIMENEZ,Alphonse,M,18,Abidjan,PULSE,2022-12-10,,actif
CL04754,LECONTE,Matthieu,M,32,Abidjan,ETUDIANT,2024-01-15,,actif
CL04755,GUYON,Guillaume,M,18,Yamoussoukro,PULSE,2023-09-04,,actif
CL04756,IMBERT,Benjamin,M,36,Abidjan,PULSE,2024-05-16,,actif
CL04757,GAILLARD,Alexandrie,F,18,Abidjan,CONNECT,2023-10-06,,actif
CL04758,MASSE,Marcelle,F,36,San-Pedro,CONNECT,2023-05-18,,actif
CL04759,GUILBERT,Chantal,F,30,Abidjan,CONNECT,2022-03-27,2025-08-24,resilie
CL04760,WEISS,Aurélie,F,37,Abidjan,PREMIUM,2022-11-09,2025-04-04,resilie
CL04761,OLIVIER,Anastasie,F,-43,Korhogo,CONNECT,2022-11-12,,actif
CL04762,COLAS,Raymond,M,44,Abidjan,CONNECT,2023-11-23,,actif
CL04763,ROCHE,Thérèse,F,29,Abidjan,CONNECT,2024-09-23,,actif
CL04764,GAUDIN,Agnès,F,25,Abidjan,PULSE,2025-08-22,,actif
CL04765,MATHIEU,Vincent,M,49,Bouake,PREMIUM,2023-03-16,,actif
CL04766,ROSSI,Édith,F,56,Abidjan,PULSE,2024-01-26,2024-11-07,resilie
CL04767,MOREAU,Guillaume,M,23,Abidjan,SENIOR,2022-05-26,2024-09-15,resilie
