ticket_id,created_at,category_id,agent_id,pays,canal,priorite,statut,sla_heures,first_response_heures,resolution_heures,sla_breach,nb_contacts,reopened,csat,in_backlog,ratio_sla,nom,tier,tier_num,bureau,csat_moyen,taux_resolution_pct,tickets_actifs,nom_cat,domaine,priorite_defaut,sla_strict,heure_creation,jour_semaine,mois,est_weekend,heure_hors_bureau,ticket_at_risk,is_high_priority,is_long_wait,is_reopened
TKT006230,2023-01-06 19:12:00,CAT002,AGT007,Cameroun,Téléphone,2,Résolu,120,12.1,115.4,0,4,0,4.0,0,0.962,Aissatou Ba,Tier 1,1,Dakar,3.9,78,48,Panne technique,Technical,2,True,19,4,1,0,1,0,1,1,0
TKT006231,2023-01-07 19:18:00,CAT002,AGT003,Senegal,Téléphone,2,Résolu,120,8.3,84.3,0,2,0,4.8,0,0.702,Fatou Sow,Tier 2,2,Dakar,4.5,94,28,Panne technique,Technical,2,True,19,5,1,1,1,0,1,1,0
TKT006232,2023-01-07 08:22:00,CAT008,AGT001,CI,Email,2,Résolu,120,37.1,166.6,1,3,1,3.8,0,1.388,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Probleme paiement,Billing,2,True,8,5,1,1,0,1,1,1,1
TKT006233,2023-01-07 09:50:00,CAT005,AGT001,France,Chat,1,Résolu,60,9.4,39.4,0,2,0,3.2,0,0.657,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Acces compte,Technical,1,True,9,5,1,1,0,0,1,1,0
TKT006234,2023-01-07 13:25:00,CAT001,AGT004,Belgique,Chat,4,Résolu,240,53.7,396.1,1,1,0,3.1,0,1.65,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Facturation,Billing,4,True,13,5,1,1,0,1,0,1,0
TKT006235,2023-01-07 00:46:00,CAT004,AGT010,CI,Chat,3,Résolu,240,30.8,426.1,1,4,1,4.5,0,1.775,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Remboursement,Billing,3,True,0,5,1,1,1,1,0,1,1
TKT006236,2023-01-07 10:51:00,CAT003,AGT008,Maroc,Web form,3,Résolu,180,28.4,243.5,1,1,0,4.0,0,1.353,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Livraison retardee,Delivery,3,True,10,5,1,1,0,1,0,1,0
TKT006237,2023-01-07 14:10:00,CAT001,AGT001,CI,Chat,4,Résolu,240,29.8,234.7,0,1,0,4.8,0,0.978,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Facturation,Billing,4,True,14,5,1,1,0,0,0,1,0
TKT006238,2023-01-07 12:06:00,CAT003,AGT001,Belgique,Téléphone,3,Escaladé,180,29.3,295.9,1,1,0,,0,1.644,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Livraison retardee,Delivery,3,True,12,5,1,1,0,1,0,1,0
TKT006239,2023-01-07 00:39:00,CAT008,AGT008,France,Téléphone,2,Résolu,120,9.6,57.9,0,1,0,4.0,0,0.482,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Probleme paiement,Billing,2,True,0,5,1,1,1,0,1,1,0
TKT006240,2023-01-07 17:20:00,CAT002,AGT011,Ghana,Chat,2,En cours,120,21.0,156.8,1,1,0,,0,1.307,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Panne technique,Technical,2,True,17,5,1,1,0,1,1,1,0
TKT006241,2023-01-07 13:24:00,CAT002,AGT011,France,Email,2,En cours,120,36.5,149.9,1,1,0,,0,1.249,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Panne technique,Technical,2,True,13,5,1,1,0,1,1,1,0
TKT006242,2023-01-08 11:50:00,CAT004,AGT002,Cameroun,Chat,3,Résolu,240,30.9,135.6,0,5,0,3.8,0,0.565,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Remboursement,Billing,3,True,11,6,1,1,0,0,0,1,0
TKT006243,2023-01-08 13:52:00,CAT003,AGT002,France,Web form,3,En cours,180,14.6,165.2,0,2,0,,0,0.918,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Livraison retardee,Delivery,3,True,13,6,1,1,0,0,0,1,0
TKT006244,2023-01-08 11:41:00,CAT003,AGT006,Cameroun,App mobile,3,Résolu,180,9.2,57.2,0,1,0,5.0,0,0.318,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Livraison retardee,Delivery,3,True,11,6,1,1,0,0,0,1,0
TKT006245,2023-01-08 09:10:00,CAT007,AGT001,CI,App mobile,5,Résolu,480,38.2,293.1,0,1,0,4.2,0,0.611,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Demande info,General,5,False,9,6,1,1,0,0,0,1,0
TKT006246,2023-01-08 09:49:00,CAT006,AGT008,CI,Web form,3,Résolu,360,28.5,147.9,0,2,0,4.3,0,0.411,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Qualite produit,Product,3,False,9,6,1,1,0,0,0,1,0
TKT006247,2023-01-08 08:25:00,CAT001,AGT009,Maroc,Téléphone,4,En cours,240,37.5,200.1,0,1,0,,0,0.834,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Facturation,Billing,4,True,8,6,1,1,0,0,0,1,0
TKT006248,2023-01-08 17:49:00,CAT003,AGT010,Cameroun,Téléphone,3,Escaladé,180,14.3,199.8,1,4,1,,0,1.11,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Livraison retardee,Delivery,3,True,17,6,1,1,0,1,0,1,1
TKT006249,2023-01-08 16:29:00,CAT003,AGT011,Ghana,Email,3,Escaladé,180,16.1,90.0,0,1,0,,0,0.5,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Livraison retardee,Delivery,3,True,16,6,1,1,0,1,0,1,0
TKT006250,2023-01-08 07:14:00,CAT004,AGT007,CI,Chat,3,Résolu,240,3.5,43.9,0,1,0,4.9,0,0.183,Aissatou Ba,Tier 1,1,Dakar,3.9,78,48,Remboursement,Billing,3,True,7,6,1,1,1,0,0,0,0
TKT006251,2023-01-08 14:56:00,CAT003,AGT001,CI,Email,3,Backlog,180,21.2,90.6,0,2,0,,1,0.503,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Livraison retardee,Delivery,3,True,14,6,1,1,0,1,0,1,0
TKT006252,2023-01-08 06:09:00,CAT004,AGT009,Maroc,Web form,3,Résolu,240,31.2,177.9,0,3,0,3.4,0,0.741,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Remboursement,Billing,3,True,6,6,1,1,1,0,0,1,0
TKT006253,2023-01-08 17:03:00,CAT007,AGT007,Senegal,Email,5,Résolu,480,49.4,277.7,0,1,0,3.8,0,0.579,Aissatou Ba,Tier 1,1,Dakar,3.9,78,48,Demande info,General,5,False,17,6,1,1,0,0,0,1,0
TKT006254,2023-01-08 03:58:00,CAT008,AGT001,Ghana,Téléphone,2,Escaladé,120,9.1,123.4,1,2,0,,0,1.028,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Probleme paiement,Billing,2,True,3,6,1,1,1,1,1,1,0
TKT006255,2023-01-08 15:53:00,CAT004,AGT006,Maroc,Email,3,Escaladé,240,23.5,205.3,0,2,0,,0,0.855,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Remboursement,Billing,3,True,15,6,1,1,0,1,0,1,0
TKT006256,2023-01-08 10:53:00,CAT003,AGT003,Cameroun,Téléphone,3,Fermé,180,19.9,86.2,0,2,0,4.0,0,0.479,Fatou Sow,Tier 2,2,Dakar,4.5,94,28,Livraison retardee,Delivery,3,True,10,6,1,1,0,0,0,1,0
TKT006257,2023-01-09 11:51:00,CAT007,AGT006,CI,Chat,5,Résolu,480,24.6,146.4,0,1,0,4.5,0,0.305,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Demande info,General,5,False,11,0,1,0,0,0,0,1,0
TKT006258,2023-01-09 21:31:00,CAT001,AGT010,France,Email,4,Fermé,240,65.8,386.9,1,1,0,3.9,0,1.612,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Facturation,Billing,4,True,21,0,1,0,1,1,0,1,0
TKT006259,2023-01-09 13:50:00,CAT003,AGT005,CI,Chat,3,En cours,180,30.1,264.7,1,1,0,,0,1.471,Aya Touré,Tier 2,2,Abidjan,4.7,96,22,Livraison retardee,Delivery,3,True,13,0,1,0,0,1,0,1,0
TKT006260,2023-01-09 10:46:00,CAT001,AGT006,France,Téléphone,4,Escaladé,240,7.4,117.2,0,1,0,,0,0.488,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Facturation,Billing,4,True,10,0,1,0,0,1,0,1,0
TKT006261,2023-01-09 10:55:00,CAT003,AGT004,Belgique,Téléphone,3,Fermé,180,25.8,130.0,0,1,0,3.9,0,0.722,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Livraison retardee,Delivery,3,True,10,0,1,0,0,0,0,1,0
TKT006262,2023-01-09 16:30:00,CAT007,AGT011,CI,Téléphone,5,En cours,480,85.8,425.5,0,2,0,,0,0.886,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Demande info,General,5,False,16,0,1,0,0,0,0,1,0
TKT006263,2023-01-09 12:58:00,CAT001,AGT008,France,Chat,4,Escaladé,240,32.8,315.7,1,1,0,,0,1.315,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Facturation,Billing,4,True,12,0,1,0,0,1,0,1,0
TKT006264,2023-01-09 10:35:00,CAT006,AGT011,Maroc,Chat,3,Résolu,360,28.4,236.8,0,2,0,3.4,0,0.658,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Qualite produit,Product,3,False,10,0,1,0,0,0,0,1,0
TKT006265,2023-01-09 13:57:00,CAT004,AGT001,France,Chat,3,Résolu,240,41.9,180.3,0,1,0,4.3,0,0.751,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Remboursement,Billing,3,True,13,0,1,0,0,0,0,1,0
TKT006266,2023-01-09 10:49:00,CAT008,AGT012,Senegal,Web form,2,Escaladé,120,14.6,159.9,1,2,0,,0,1.332,Samuel Acheampong,Tier 2,2,Accra,4.4,92,26,Probleme paiement,Billing,2,True,10,0,1,0,0,1,1,1,0
TKT006267,2023-01-09 13:20:00,CAT003,AGT009,Senegal,Email,3,Escaladé,180,27.6,175.4,0,1,0,,0,0.974,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Livraison retardee,Delivery,3,True,13,0,1,0,0,1,0,1,0
TKT006268,2023-01-09 07:56:00,CAT004,AGT011,Cameroun,Chat,3,Résolu,240,50.4,235.3,0,1,0,2.9,0,0.98,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Remboursement,Billing,3,True,7,0,1,0,1,0,0,1,0
TKT006269,2023-01-09 12:33:00,CAT002,AGT008,Senegal,Email,2,Résolu,120,4.5,40.1,0,3,1,4.3,0,0.334,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Panne technique,Technical,2,True,12,0,1,0,0,0,1,1,1
TKT006270,2023-01-09 12:13:00,CAT003,AGT010,CI,Chat,3,Résolu,180,27.0,161.6,0,2,0,4.4,0,0.898,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Livraison retardee,Delivery,3,True,12,0,1,0,0,0,0,1,0
TKT006271,2023-01-09 09:58:00,CAT001,AGT004,France,Web form,4,Escaladé,240,77.5,323.0,1,1,0,,0,1.346,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Facturation,Billing,4,True,9,0,1,0,0,1,0,1,0
TKT006272,2023-01-09 15:29:00,CAT003,AGT003,France,App mobile,3,Fermé,180,23.7,168.4,0,1,0,4.9,0,0.936,Fatou Sow,Tier 2,2,Dakar,4.5,94,28,Livraison retardee,Delivery,3,True,15,0,1,0,0,0,0,1,0
TKT006273,2023-01-09 07:51:00,CAT004,AGT010,Belgique,Téléphone,3,Résolu,240,13.1,144.4,0,1,0,4.4,0,0.602,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Remboursement,Billing,3,True,7,0,1,0,1,0,0,1,0
TKT006274,2023-01-09 06:34:00,CAT007,AGT011,Maroc,Chat,5,Escaladé,480,131.2,716.4,1,2,0,,0,1.492,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Demande info,General,5,False,6,0,1,0,1,1,0,1,0
TKT006275,2023-01-09 14:59:00,CAT008,AGT003,France,Email,2,Escaladé,120,12.7,162.9,1,1,0,,0,1.358,Fatou Sow,Tier 2,2,Dakar,4.5,94,28,Probleme paiement,Billing,2,True,14,0,1,0,0,1,1,1,0
TKT006276,2023-01-09 12:11:00,CAT002,AGT001,Maroc,Email,2,Résolu,120,20.9,83.6,0,1,0,4.1,0,0.697,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Panne technique,Technical,2,True,12,0,1,0,0,0,1,1,0
TKT006277,2023-01-09 20:00:00,CAT007,AGT011,Senegal,Chat,5,Résolu,480,137.7,646.6,1,3,0,3.4,0,1.347,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Demande info,General,5,False,20,0,1,0,1,1,0,1,0
TKT006278,2023-01-09 09:40:00,CAT008,AGT009,Ghana,Téléphone,2,Résolu,120,10.0,55.1,0,1,0,4.2,0,0.459,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Probleme paiement,Billing,2,True,9,0,1,0,0,0,1,1,0
TKT006279,2023-01-09 08:43:00,CAT001,AGT001,CI,Email,4,Escaladé,240,111.5,446.4,1,1,0,,0,1.86,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Facturation,Billing,4,True,8,0,1,0,0,1,0,1,0
TKT006280,2023-01-09 14:00:00,CAT004,AGT011,France,Email,3,Résolu,240,46.7,214.1,0,3,1,3.2,0,0.892,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Remboursement,Billing,3,True,14,0,1,0,0,0,0,1,1
TKT006281,2023-01-10 22:18:00,CAT005,AGT006,CI,App mobile,1,Résolu,60,7.3,58.3,0,3,1,5.0,0,0.972,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Acces compte,Technical,1,True,22,1,1,0,1,0,1,1,1
TKT006282,2023-01-10 16:46:00,CAT002,AGT004,Ghana,Web form,2,Résolu,120,14.8,100.2,0,3,0,3.6,0,0.835,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Panne technique,Technical,2,True,16,1,1,0,0,0,1,1,0
TKT006283,2023-01-10 21:45:00,CAT003,AGT004,Cameroun,Email,3,Escaladé,180,45.8,284.4,1,1,0,,0,1.58,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Livraison retardee,Delivery,3,True,21,1,1,0,1,1,0,1,0
TKT006284,2023-01-10 07:02:00,CAT004,AGT007,France,App mobile,3,Fermé,240,29.7,129.1,0,4,0,3.9,0,0.538,Aissatou Ba,Tier 1,1,Dakar,3.9,78,48,Remboursement,Billing,3,True,7,1,1,0,1,0,0,1,0
TKT006285,2023-01-10 15:27:00,CAT003,AGT003,CI,Téléphone,3,Escaladé,180,26.5,235.1,1,2,0,,0,1.306,Fatou Sow,Tier 2,2,Dakar,4.5,94,28,Livraison retardee,Delivery,3,True,15,1,1,0,0,1,0,1,0
TKT006286,2023-01-10 22:09:00,CAT007,AGT009,France,Téléphone,5,En cours,480,94.3,686.9,1,2,0,,0,1.431,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Demande info,General,5,False,22,1,1,0,1,1,0,1,0
TKT006287,2023-01-10 17:41:00,CAT002,AGT006,Mali,Chat,2,Résolu,120,32.8,148.9,1,2,0,4.1,0,1.241,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Panne technique,Technical,2,True,17,1,1,0,0,1,1,1,0
TKT006288,2023-01-10 20:40:00,CAT001,AGT006,CI,Email,4,En cours,240,44.4,291.0,1,1,0,,0,1.212,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Facturation,Billing,4,True,20,1,1,0,1,1,0,1,0
TKT006289,2023-01-10 14:12:00,CAT002,AGT008,CI,Téléphone,2,Résolu,120,21.0,143.4,1,1,0,4.5,0,1.195,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Panne technique,Technical,2,True,14,1,1,0,0,1,1,1,0
TKT006290,2023-01-10 19:52:00,CAT004,AGT009,CI,Téléphone,3,Résolu,240,17.3,137.6,0,1,0,5.0,0,0.573,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Remboursement,Billing,3,True,19,1,1,0,1,0,0,1,0
TKT006291,2023-01-10 11:44:00,CAT001,AGT012,France,Email,4,Résolu,240,8.9,56.0,0,2,0,4.0,0,0.233,Samuel Acheampong,Tier 2,2,Accra,4.4,92,26,Facturation,Billing,4,True,11,1,1,0,0,0,0,1,0
TKT006292,2023-01-10 18:57:00,CAT005,AGT011,France,Chat,1,Escaladé,60,9.2,44.7,0,4,1,,0,0.745,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Acces compte,Technical,1,True,18,1,1,0,0,1,1,1,1
TKT006293,2023-01-10 19:33:00,CAT006,AGT005,CI,Email,3,Fermé,360,47.8,424.5,1,2,0,4.3,0,1.179,Aya Touré,Tier 2,2,Abidjan,4.7,96,22,Qualite produit,Product,3,False,19,1,1,0,1,1,0,1,0
TKT006294,2023-01-10 10:27:00,CAT001,AGT009,France,Email,4,Résolu,240,26.0,230.8,0,2,0,4.4,0,0.962,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Facturation,Billing,4,True,10,1,1,0,0,0,0,1,0
TKT006295,2023-01-10 17:12:00,CAT008,AGT012,France,Chat,2,Résolu,120,13.7,56.4,0,1,0,4.3,0,0.47,Samuel Acheampong,Tier 2,2,Accra,4.4,92,26,Probleme paiement,Billing,2,True,17,1,1,0,0,0,1,1,0
TKT006296,2023-01-10 12:06:00,CAT007,AGT007,Senegal,Email,5,Escaladé,480,84.3,396.7,0,2,0,,0,0.826,Aissatou Ba,Tier 1,1,Dakar,3.9,78,48,Demande info,General,5,False,12,1,1,0,0,1,0,1,0
TKT006297,2023-01-10 14:28:00,CAT004,AGT008,Maroc,Email,3,Escaladé,240,45.9,222.7,0,1,0,,0,0.928,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Remboursement,Billing,3,True,14,1,1,0,0,1,0,1,0
TKT006298,2023-01-10 05:14:00,CAT007,AGT008,France,Téléphone,5,En cours,480,63.2,403.6,0,1,0,,0,0.841,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Demande info,General,5,False,5,1,1,0,1,0,0,1,0
TKT006299,2023-01-10 10:31:00,CAT002,AGT004,CI,Email,2,Escaladé,120,18.1,88.4,0,1,0,,0,0.737,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Panne technique,Technical,2,True,10,1,1,0,0,1,1,1,0
TKT006300,2023-01-10 13:26:00,CAT002,AGT008,CI,Email,2,Backlog,120,13.5,98.5,0,3,0,,1,0.821,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Panne technique,Technical,2,True,13,1,1,0,0,1,1,1,0
TKT006301,2023-01-11 20:05:00,CAT002,AGT005,CI,Téléphone,2,Escaladé,120,12.5,120.7,1,4,1,,0,1.006,Aya Touré,Tier 2,2,Abidjan,4.7,96,22,Panne technique,Technical,2,True,20,2,1,0,1,1,1,1,1
TKT006302,2023-01-11 18:44:00,CAT002,AGT007,France,Email,2,Résolu,120,14.3,73.1,0,1,0,3.9,0,0.609,Aissatou Ba,Tier 1,1,Dakar,3.9,78,48,Panne technique,Technical,2,True,18,2,1,0,0,0,1,1,0
TKT006303,2023-01-11 18:56:00,CAT006,AGT005,CI,Chat,3,Résolu,360,83.7,450.7,1,4,0,5.0,0,1.252,Aya Touré,Tier 2,2,Abidjan,4.7,96,22,Qualite produit,Product,3,False,18,2,1,0,0,1,0,1,0
TKT006304,2023-01-11 11:58:00,CAT007,AGT010,CI,Téléphone,5,Résolu,480,45.6,544.1,1,3,1,3.9,0,1.134,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Demande info,General,5,False,11,2,1,0,0,1,0,1,1
TKT006305,2023-01-11 01:51:00,CAT004,AGT008,Ghana,Email,3,En cours,240,67.0,375.1,1,1,0,,0,1.563,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Remboursement,Billing,3,True,1,2,1,0,1,1,0,1,0
TKT006306,2023-01-11 12:48:00,CAT003,AGT011,Ghana,Email,3,Escaladé,180,45.5,266.3,1,2,0,,0,1.479,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Livraison retardee,Delivery,3,True,12,2,1,0,0,1,0,1,0
TKT006307,2023-01-11 08:18:00,CAT002,AGT008,France,Email,2,Résolu,120,16.9,71.9,0,4,0,4.5,0,0.599,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Panne technique,Technical,2,True,8,2,1,0,0,0,1,1,0
TKT006308,2023-01-11 09:10:00,CAT003,AGT010,Ghana,Chat,3,Résolu,180,30.9,302.5,1,4,1,4.2,0,1.681,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Livraison retardee,Delivery,3,True,9,2,1,0,0,1,0,1,1
TKT006309,2023-01-11 11:37:00,CAT005,AGT008,France,Chat,1,En cours,60,2.5,23.4,0,1,0,,0,0.39,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Acces compte,Technical,1,True,11,2,1,0,0,0,1,0,0
TKT006310,2023-01-11 20:11:00,CAT006,AGT009,CI,Chat,3,Résolu,360,10.3,197.6,0,1,0,4.4,0,0.549,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Qualite produit,Product,3,False,20,2,1,0,1,0,0,1,0
TKT006311,2023-01-11 16:17:00,CAT007,AGT006,Belgique,Web form,5,Résolu,480,57.8,696.3,1,1,0,5.0,0,1.451,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Demande info,General,5,False,16,2,1,0,0,1,0,1,0
TKT006312,2023-01-11 05:50:00,CAT002,AGT002,Senegal,Email,2,Résolu,120,23.0,132.2,1,2,0,4.3,0,1.102,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Panne technique,Technical,2,True,5,2,1,0,1,1,1,1,0
TKT006313,2023-01-11 09:39:00,CAT006,AGT007,Maroc,Web form,3,Résolu,360,63.9,398.7,1,2,0,3.0,0,1.108,Aissatou Ba,Tier 1,1,Dakar,3.9,78,48,Qualite produit,Product,3,False,9,2,1,0,0,1,0,1,0
TKT006314,2023-01-11 10:07:00,CAT003,AGT010,CI,Chat,3,Escaladé,180,31.3,205.0,1,1,0,,0,1.139,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Livraison retardee,Delivery,3,True,10,2,1,0,0,1,0,1,0
TKT006315,2023-01-11 06:33:00,CAT007,AGT011,Mali,Téléphone,5,En cours,480,162.9,835.0,1,1,0,,0,1.74,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Demande info,General,5,False,6,2,1,0,1,1,0,1,0
TKT006316,2023-01-11 14:34:00,CAT001,AGT001,Senegal,Téléphone,4,Résolu,240,23.7,423.9,1,2,0,3.6,0,1.766,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Facturation,Billing,4,True,14,2,1,0,0,1,0,1,0
TKT006317,2023-01-11 06:23:00,CAT002,AGT001,Mali,Chat,2,Résolu,120,5.7,44.0,0,1,0,4.0,0,0.367,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Panne technique,Technical,2,True,6,2,1,0,1,0,1,1,0
TKT006318,2023-01-11 13:20:00,CAT003,AGT006,Senegal,Email,3,Résolu,180,35.9,247.0,1,5,0,5.0,0,1.372,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Livraison retardee,Delivery,3,True,13,2,1,0,0,1,0,1,0
TKT006319,2023-01-11 02:37:00,CAT001,AGT001,CI,Chat,4,Résolu,240,29.8,276.9,1,1,0,3.8,0,1.154,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Facturation,Billing,4,True,2,2,1,0,1,1,0,1,0
TKT006320,2023-01-11 16:15:00,CAT004,AGT008,CI,App mobile,3,Backlog,240,13.7,91.9,0,4,0,,1,0.383,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Remboursement,Billing,3,True,16,2,1,0,0,1,0,1,0
TKT006321,2023-01-11 08:15:00,CAT002,AGT010,CI,Email,2,Résolu,120,14.2,61.6,0,2,0,4.7,0,0.513,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Panne technique,Technical,2,True,8,2,1,0,0,0,1,1,0
TKT006322,2023-01-11 06:31:00,CAT010,AGT005,Mali,Téléphone,1,En cours,60,5.3,41.4,0,2,0,,0,0.69,Aya Touré,Tier 2,2,Abidjan,4.7,96,22,Fraude signalée,Security,1,True,6,2,1,0,1,0,1,1,0
TKT006323,2023-01-11 15:24:00,CAT007,AGT005,CI,Web form,5,En cours,480,50.8,230.9,0,1,0,,0,0.481,Aya Touré,Tier 2,2,Abidjan,4.7,96,22,Demande info,General,5,False,15,2,1,0,0,0,0,1,0
TKT006324,2023-01-11 08:52:00,CAT004,AGT003,Maroc,Email,3,Backlog,240,12.6,154.5,0,1,0,,1,0.644,Fatou Sow,Tier 2,2,Dakar,4.5,94,28,Remboursement,Billing,3,True,8,2,1,0,0,1,0,1,0
TKT006325,2023-01-12 09:19:00,CAT009,AGT003,France,Email,1,Escaladé,480,34.6,589.2,1,4,0,,0,1.228,Fatou Sow,Tier 2,2,Dakar,4.5,94,28,Escalade juridique,Legal,1,True,9,3,1,0,0,1,1,1,0
TKT006326,2023-01-12 11:31:00,CAT002,AGT003,CI,Chat,2,Escaladé,120,24.2,102.1,0,2,0,,0,0.851,Fatou Sow,Tier 2,2,Dakar,4.5,94,28,Panne technique,Technical,2,True,11,3,1,0,0,1,1,1,0
TKT006327,2023-01-12 12:01:00,CAT003,AGT005,Maroc,Email,3,En cours,180,38.3,182.0,1,2,0,,0,1.011,Aya Touré,Tier 2,2,Abidjan,4.7,96,22,Livraison retardee,Delivery,3,True,12,3,1,0,0,1,0,1,0
TKT006328,2023-01-12 14:59:00,CAT007,AGT009,Ghana,Téléphone,5,En cours,480,90.3,405.6,0,1,0,,0,0.845,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Demande info,General,5,False,14,3,1,0,0,0,0,1,0
TKT006329,2023-01-12 11:38:00,CAT001,AGT003,Maroc,Web form,4,Résolu,240,27.3,342.4,1,3,1,4.1,0,1.427,Fatou Sow,Tier 2,2,Dakar,4.5,94,28,Facturation,Billing,4,True,11,3,1,0,0,1,0,1,1
TKT006330,2023-01-12 03:50:00,CAT004,AGT005,Maroc,Email,3,Résolu,240,25.9,196.7,0,1,0,5.0,0,0.82,Aya Touré,Tier 2,2,Abidjan,4.7,96,22,Remboursement,Billing,3,True,3,3,1,0,1,0,0,1,0
TKT006331,2023-01-12 10:47:00,CAT003,AGT002,Senegal,Chat,3,Escaladé,180,19.4,248.3,1,5,0,,0,1.379,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Livraison retardee,Delivery,3,True,10,3,1,0,0,1,0,1,0
TKT006332,2023-01-12 09:50:00,CAT004,AGT004,France,Chat,3,Fermé,240,18.0,178.3,0,1,0,3.3,0,0.743,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Remboursement,Billing,3,True,9,3,1,0,0,0,0,1,0
TKT006333,2023-01-12 15:54:00,CAT004,AGT006,Senegal,Téléphone,3,Escaladé,240,25.2,367.8,1,5,1,,0,1.532,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Remboursement,Billing,3,True,15,3,1,0,0,1,0,1,1
